0.16916682486931506,-0.43475850949806727,-0.22418359105575084,-0.6023886738780756,0.276598197047551,0.6739000105921845,-2.5040167992722373,1091332.1802238652,460748.6081212382,3095091.211654895,442174.10256604484,329710.9334164932,306168.96401746076,145224.71721008848,79255.45846226746,207376.82432764448,-16266.9855315597,-171834.62653613248,-1294999332.5573397,-133213964237.85182
0.16786476119376456,-0.4353524443327306,-0.22458138094300775,-0.6026301533201448,0.2764530029756574,0.6750780044516007,-2.5160545806609846,1091268.3765472118,460993.092754076,3094910.53069872,442376.9788484035,329260.05254786235,306416.96860373387,145085.6446043842,79461.85469806188,207309.50069755394,-16472.94221087675,-172282.85672422522,-1298416462.885932,-137189266991.93147
0.1679869305726946,-0.43550637364366274,-0.224439126296385,-0.6029196158531672,0.27743708086987356,0.6730503071043114,-2.517635806088708,1091648.0974571286,461148.3226089013,3094375.5799339637,441831.50105305505,329220.67531574075,307001.8236312029,145251.40148981428,79346.00207535826,207259.59643482728,-16390.122852939672,-172220.87902720945,-1299290005.6205628,-137649903366.483
0.16852467542439117,-0.435261848305374,-0.22458450901231553,-0.6027011896580898,0.27703921227667694,0.6744628590453292,-2.5076401461801394,1091374.1721935284,461080.3756277155,3094717.4521787525,442265.3200513267,329551.6419576033,306237.03799107106,145091.50775514398,79082.9824146814,207682.50983017468,-16351.19547529718,-172348.71264537374,-1297637370.996321,-134701389907.415
0.16763947293775863,-0.4364457060229041,-0.22480045591655315,-0.6030598312831957,0.27704714243827233,0.6746904731504526,-2.511651061193814,1091328.6149076005,460865.7853702774,3094977.5997221153,442402.89469073486,329091.16780083574,306559.9375084303,144999.49040166457,79758.0468288874,207099.4627694477,-16449.086557731214,-171858.78629651325,-1301445509.5256658,-136477900648.05392
0.16805111755555088,-0.4348267149003827,-0.22439640742635308,-0.602582626204901,0.27641365137140084,0.6729127579619427,-2.4973700690101266,1091590.30404418,460933.21630050644,3094648.4796553073,442376.3174289031,329244.67898821924,306433.0035828775,144764.3785269158,79537.10471127345,207555.51676181064,-16626.09499657839,-171824.20243930345,-1297412104.075516,-131883962246.02426
0.16817510120127566,-0.43526824242185636,-0.22439610145867528,-0.6026394508744356,0.2766859056047413,0.672730431690046,-2.518897021542828,1091217.978182668,460837.2437083226,3095116.778108999,442661.44273832324,329605.51732328744,305787.0399383902,144851.5790790071,79272.23896839037,207733.18195260328,-16102.784323274349,-171886.97815148375,-1297656667.1752536,-137786021738.8583
0.16768180165067897,-0.43555406838939825,-0.22475160290593546,-0.6027024996470918,0.27673858651566446,0.6739263260623309,-2.508552688560817,1091740.5290919559,461011.19047235785,3094420.2804356962,442441.8782210108,329159.0957611103,306453.02601787925,144548.59268703303,79544.71376653377,207763.69354643248,-16488.36301794475,-172536.2530478754,-1299673044.167365,-135306585084.04434
0.16767352559083315,-0.43606123360647703,-0.22453420759234366,-0.6027624981548129,0.2777297527468006,0.6738953015417612,-2.533178336261712,1091463.3072025622,461185.7783554901,3094522.91444195,442305.27861384046,329362.1398359999,306386.5815501591,144962.41418359854,79167.08180850995,207727.50400789213,-16459.239167690776,-172136.775609165,-1300365341.5113008,-142248996769.07544
0.1683479050088805,-0.43504256012007947,-0.2247878794060499,-0.6029922958531155,0.27754512520415525,0.6741512505154131,-2.5124812595113295,1091365.5558089127,460774.33030103525,3095032.1138900523,442088.53173180344,329343.30867948744,306622.1595887078,145276.91245928395,79597.36101947562,206982.72652124029,-16321.497504634846,-172350.63238941637,-1298520716.2539728,-136158443665.4641
