var,u,r,c,val,id
R,,,,3,
C,,,,3,
U,,,,527,
sigmanu,,,,0.3,
alpha,,,0,0.2,
alpha,,,1,-0.48,
alpha,,,2,0.28,
beta,,0,0,-0.15,
beta,,0,1,-0.43,
beta,,0,2,0.94,
beta,,1,0,0.01,
beta,,1,1,0.49,
beta,,1,2,-1.23,
beta,,2,0,0.14,
beta,,2,1,-0.06,
beta,,2,2,0.3,
nu,0,0,0,-0.08686773370332732,
nu,0,0,1,0.23476723337620514,
nu,0,0,2,-0.8177543228148926,
nu,0,1,0,-0.2621921930648358,
nu,0,1,1,0.3364534623726614,
nu,0,1,2,-0.3707574308612309,
nu,0,2,0,0.23718283874139773,
nu,0,2,1,-0.5524881628897602,
nu,0,2,2,0.0575335724773936,
nu,1,0,0,-0.10176410592278298,
nu,1,0,1,0.12280724409946303,
nu,1,0,2,0.2811878084714201,
nu,1,1,0,-0.5241820932310403,
nu,1,1,1,0.4246457767459042,
nu,1,1,2,0.2170790040920063,
nu,1,2,0,0.38854621735461203,
nu,1,2,1,-0.24446683640532535,
nu,1,2,2,-0.13523308441063658,
nu,2,0,0,-0.35158416813890503,
nu,2,0,1,0.15231352627006506,
nu,2,0,2,0.016774493714541094,
nu,2,1,0,0.05188133034338483,
nu,2,1,1,0.021034275922898638,
nu,2,1,2,-0.3710282542777852,
nu,2,2,0,-0.3471656505474837,
nu,2,2,1,0.06676155681006107,
nu,2,2,2,-0.08461516092641175,
nu,3,0,0,-0.39527334102352774,
nu,3,0,1,-0.1147352953579523,
nu,3,0,2,-0.2353641158662816,
nu,3,1,0,-0.17318751537068555,
nu,3,1,1,0.3130799135832637,
nu,3,1,2,-0.1875688606809558,
nu,3,2,0,0.02564638263910035,
nu,3,2,1,0.275329774589673,
nu,3,2,2,0.34785156978204107,
nu,4,0,0,-0.38753158962469103,
nu,4,0,1,-0.10675045233773067,
nu,4,0,2,-0.2505765290990192,
nu,4,1,0,-0.5106701420791399,
nu,4,1,1,0.6353800655452921,
nu,4,1,2,0.09907980311281062,
nu,4,2,0,-0.23755305801575755,
nu,4,2,1,-0.16210225529250927,
nu,4,2,2,-0.32048524241901066,
nu,5,0,0,0.10895334129462758,
nu,5,0,1,0.5934371584809839,
nu,5,0,2,0.3532460692918018,
nu,5,1,0,-0.04222746321122039,
nu,5,1,1,0.06930485743359038,
nu,5,1,2,0.009816826412462731,
nu,5,2,0,0.14014834157110417,
nu,5,2,1,0.07851892202852423,
nu,5,2,2,0.18321440633904934,
nu,6,0,0,-0.4067482676902029,
nu,6,0,1,-0.48355625878598313,
nu,6,0,2,-0.275053167994177,
nu,6,1,0,0.19543449591346634,
nu,6,1,1,-0.2534159258043875,
nu,6,1,2,-0.15275377982230576,
nu,6,2,0,-0.19181723812228313,
nu,6,2,1,0.5246094084179589,
nu,6,2,2,-0.2254547927873281,
nu,7,0,0,0.12982692108945168,
nu,7,0,1,0.20018349610882097,
nu,7,0,2,-0.22540477727779018,
nu,7,1,0,-0.4205025512981535,
nu,7,1,1,0.18119118699796455,
nu,7,1,2,0.09165180140111251,
nu,7,2,0,0.44871809989226097,
nu,7,2,1,-0.0786661528283043,
nu,7,2,2,0.3738705265805175,
nu,8,0,0,0.39488323056165575,
nu,8,0,1,-0.04002256527953424,
nu,8,0,2,0.13063870268538902,
nu,8,1,0,0.09864886453988282,
nu,8,1,1,-0.09421259985597369,
nu,8,1,2,-0.4468826309359448,
nu,8,2,0,0.2601114749863927,
nu,8,2,1,-0.5764637977407683,
nu,8,2,2,0.1269615004434415,
nu,9,0,0,0.5927745459090075,
nu,9,0,1,0.18513020115887974,
nu,9,0,2,0.0031849063649511677,
nu,9,1,0,-0.32884653887106363,
nu,9,1,1,-0.04567396027006071,
nu,9,1,2,-0.1814150398389096,
nu,9,2,0,-0.7567203469730407,
nu,9,2,1,-0.049372430982513815,
nu,9,2,2,-0.009025085697965174,
nu,10,0,0,0.4625115289996051,
nu,10,0,1,-0.1322197883301232,
nu,10,0,2,-0.2292829443359612,
nu,10,1,0,0.158521403710374,
nu,10,1,1,-0.08502306419175648,
nu,10,1,2,-0.15270357000057855,
nu,10,2,0,0.23091294861052808,
nu,10,2,1,-0.14215706865070538,
nu,10,2,2,0.3256301246337871,
nu,11,0,0,-0.2991596263399613,
nu,11,0,1,0.014809586201883718,
nu,11,0,2,-0.07626700587831636,
nu,11,1,0,-0.16825771774458825,
nu,11,1,1,0.4381455041200437,
nu,11,1,2,0.0985497498848158,
nu,11,2,0,0.035720129654559785,
nu,11,2,1,0.28171828106699226,
nu,11,2,2,0.21201482064714489,
nu,12,0,0,-0.15541949071030317,
nu,12,0,1,0.3234178836978208,
nu,12,0,2,-0.06666592081882405,
nu,12,1,0,0.12837424375479606,
nu,12,1,1,-0.3448562355119476,
nu,12,1,2,-0.024136820193615627,
nu,12,2,0,0.14212835740926327,
nu,12,2,1,0.248770223465149,
nu,12,2,2,-0.5411243057562842,
nu,13,0,0,0.08995541825498313,
nu,13,0,1,0.19569029162041623,
nu,13,0,2,0.13934853776447187,
nu,13,1,0,-0.0511620970902849,
nu,13,1,1,0.11194906806017879,
nu,13,1,2,0.022909951902096104,
nu,13,2,0,-0.06637926325392263,
nu,13,2,1,0.01607518242499867,
nu,13,2,2,-0.061953745364551616,
nu,14,0,0,-0.19751053757087664,
nu,14,0,1,0.3079013939813206,
nu,14,0,2,-0.39036816823399345,
nu,14,1,0,-0.12265977338250379,
nu,14,1,1,0.09040519676994718,
nu,14,1,2,0.0996605359690621,
nu,14,2,0,0.12639400974625142,
nu,14,2,1,-0.15293236721637166,
nu,14,2,2,-0.6298181012151287,
nu,15,0,0,0.431573502610335,
nu,15,0,1,0.3849693069925236,
nu,15,0,2,0.1514115600552628,
nu,15,1,0,0.14342658754474108,
nu,15,1,1,-0.07217469635069984,
nu,15,1,2,-0.00028065555840406375,
nu,15,2,0,0.1649471396264664,
nu,15,2,1,0.47436901166482853,
nu,15,2,2,-0.4347921199825698,
nu,16,0,0,0.15229201168952278,
nu,16,0,1,-0.19993932588905422,
nu,16,0,2,0.024263212968200998,
nu,16,1,0,0.4515908996284858,
nu,16,1,1,-0.2986010607650451,
nu,16,1,2,0.05229282075285169,
nu,16,2,0,-0.28502530440382134,
nu,16,2,1,0.22282022707789612,
nu,16,2,2,-0.23723103183147887,
nu,17,0,0,0.06397876200842598,
nu,17,0,1,0.09708382779542263,
nu,17,0,2,-0.2693951453689287,
nu,17,1,0,-0.12759650101249462,
nu,17,1,1,-0.2848620958512206,
nu,17,1,2,-0.6520873270408434,
nu,17,2,0,-0.26283816988505065,
nu,17,2,1,0.48624916676307234,
nu,17,2,2,-0.10966774602747725,
nu,18,0,0,0.13318366196018416,
nu,18,0,1,-0.1928500104899255,
nu,18,0,2,0.21094904085638322,
nu,18,1,0,-0.34246270769845794,
nu,18,1,1,0.09259513472577163,
nu,18,1,2,-0.2182864144390635,
nu,18,2,0,0.21356717139135423,
nu,18,2,1,-0.3293898047899066,
nu,18,2,2,-0.5182351505480878,
nu,19,0,0,0.2819171002656067,
nu,19,0,1,-0.2513852552699651,
nu,19,0,2,-0.5706637145942972,
nu,19,1,0,0.017432449868554196,
nu,19,1,1,-0.33200265449461686,
nu,19,1,2,-0.03209105778556065,
nu,19,2,0,0.29974407086901184,
nu,19,2,1,0.02217651778223778,
nu,19,2,2,0.1511306249873618,
nu,20,0,0,0.3976693892203902,
nu,20,0,1,-0.05859676157245991,
nu,20,0,2,-0.03622053234229283,
nu,20,1,0,-0.08772932680408158,
nu,20,1,1,-0.04710967075113004,
nu,20,1,2,0.06999871600219443,
nu,20,2,0,-0.3197603068314778,
nu,20,2,1,-0.41271987265447857,
nu,20,2,2,0.3900006004928183,
nu,21,0,0,0.07939967506676576,
nu,21,0,1,-0.02928044430934712,
nu,21,0,2,-0.25978644650715643,
nu,21,1,0,-0.05972003888631757,
nu,21,1,1,-0.4052884486114157,
nu,21,1,2,0.02204910644609992,
nu,21,2,0,-0.0819980244787557,
nu,21,2,1,-0.10975501873414245,
nu,21,2,2,-0.12495314561798881,
nu,22,0,0,-0.38240048968264306,
nu,22,0,1,0.5344180653038593,
nu,22,0,2,-0.008079630947987804,
nu,22,1,0,-0.46910118319269917,
nu,22,1,1,0.24829082907687083,
nu,22,1,2,0.16280525683712677,
nu,22,2,0,-0.34507875696060536,
nu,22,2,1,-0.29293628093110674,
nu,22,2,2,0.046178976959788176,
nu,23,0,0,-0.08522709101011414,
nu,23,0,1,0.4207141188038887,
nu,23,0,2,0.33809933086210053,
nu,23,1,0,-0.1044508992320279,
nu,23,1,1,0.5747593961112567,
nu,23,1,2,-0.011763822223550324,
