var,u,r,c,val,id
R,,,,3,
C,,,,3,
U,,,,527,
sigmanu,,,,0.1,
alpha,,,0,0.2,
alpha,,,1,-0.48,
alpha,,,2,0.28,
beta,,0,0,-0.15,
beta,,0,1,-0.43,
beta,,0,2,0.94,
beta,,1,0,0.01,
beta,,1,1,0.49,
beta,,1,2,-1.23,
beta,,2,0,0.14,
beta,,2,1,-0.06,
beta,,2,2,0.3,
nu,0,0,0,0.042028010557688164,
nu,0,0,1,0.0761411604891023,
nu,0,0,2,-0.04182499912041626,
nu,0,1,0,0.15011348757374327,
nu,0,1,1,0.1377902388530584,
nu,0,1,2,0.242579918988024,
nu,0,2,0,0.04478266452058022,
nu,0,2,1,0.14255461769914263,
nu,0,2,2,0.27077178896877424,
nu,1,0,0,-0.07757429483233744,
nu,1,0,1,0.11180273921974498,
nu,1,0,2,0.01284056446442916,
nu,1,1,0,-0.10059252841094019,
nu,1,1,1,0.1295959728854501,
nu,1,1,2,-0.012154275416510485,
nu,1,2,0,0.1392513874383437,
nu,1,2,1,0.13593897512489855,
nu,1,2,2,-0.007546022420896803,
nu,2,0,0,0.06544930476293866,
nu,2,0,1,0.10058057356224098,
nu,2,0,2,0.017652396491793843,
nu,2,1,0,0.12528756244165956,
nu,2,1,1,-0.15920251959117804,
nu,2,1,2,-0.09312399954670125,
nu,2,2,0,-0.07769692500331166,
nu,2,2,1,0.005738693144045681,
nu,2,2,2,-0.0856566343230834,
nu,3,0,0,0.0313113693252116,
nu,3,0,1,-0.02868229618101198,
nu,3,0,2,0.007719035296117838,
nu,3,1,0,-0.16812964765378635,
nu,3,1,1,-0.013965946851417887,
nu,3,1,2,0.08730957851934451,
nu,3,2,0,0.0415117112245752,
nu,3,2,1,-0.059540377382819754,
nu,3,2,2,-0.06570341045748557,
nu,4,0,0,0.14151385350543857,
nu,4,0,1,0.02088540339320749,
nu,4,0,2,0.010963138588284016,
nu,4,1,0,0.015952863503917343,
nu,4,1,1,-0.09514127755912388,
nu,4,1,2,-0.02111728933587398,
nu,4,2,0,-0.03010334286899291,
nu,4,2,1,-0.15880549170796593,
nu,4,2,2,0.09175424225585677,
nu,5,0,0,-0.11162040614789107,
nu,5,0,1,-0.019421272790710986,
nu,5,0,2,-0.07805419703455851,
nu,5,1,0,-0.012657829357413294,
nu,5,1,1,-0.028869402096545094,
nu,5,1,2,0.14767802586442125,
nu,5,2,0,-0.02862697633068534,
nu,5,2,1,0.10928365680413915,
nu,5,2,2,0.002856141322714556,
nu,6,0,0,-0.0673386521679277,
nu,6,0,1,-0.045459668158432665,
nu,6,0,2,0.02367395284450291,
nu,6,1,0,-0.06292069055225256,
nu,6,1,1,0.03352356577246951,
nu,6,1,2,-0.04182909149664926,
nu,6,2,0,0.022153486879389395,
nu,6,2,1,-0.00247276853725914,
nu,6,2,2,0.14673615711517546,
nu,7,0,0,0.06206409273769348,
nu,7,0,1,-0.08193564338465081,
nu,7,0,2,0.09721424681590007,
nu,7,1,0,0.07398110814856902,
nu,7,1,1,0.14842632788274257,
nu,7,1,2,-0.10774655814514644,
nu,7,2,0,0.07968286726074852,
nu,7,2,1,0.08861347393902824,
nu,7,2,2,-0.03566212684101272,
nu,8,0,0,-0.08587487316739775,
nu,8,0,1,-0.08283273887478809,
nu,8,0,2,0.1454693795368347,
nu,8,1,0,0.07847567975400084,
nu,8,1,1,-0.09040809125212923,
nu,8,1,2,0.08370004410350251,
nu,8,2,0,0.0319373143347067,
nu,8,2,1,0.052449238401554577,
nu,8,2,2,-0.04319848052047531,
nu,9,0,0,0.1366374929563693,
nu,9,0,1,-0.1452078540152308,
nu,9,0,2,0.08421535265628588,
nu,9,1,0,0.060496998775965545,
nu,9,1,1,-0.027482186664213815,
nu,9,1,2,0.020707583178022793,
nu,9,2,0,-0.018235772481830725,
nu,9,2,1,0.1829099786342901,
nu,9,2,2,-0.08047646326392305,
nu,10,0,0,-0.0415688013249052,
nu,10,0,1,-0.00510790286602697,
nu,10,0,2,-0.10694004859134632,
nu,10,1,0,0.022955895596683436,
nu,10,1,1,-0.14757049887937068,
nu,10,1,2,0.07825521854044037,
nu,10,2,0,-0.07306072811381897,
nu,10,2,1,0.19358275663369412,
nu,10,2,2,0.14181190027115637,
nu,11,0,0,-0.0668215016481142,
nu,11,0,1,0.1339735573544974,
nu,11,0,2,-0.12099727780723746,
nu,11,1,0,0.017609785636569987,
nu,11,1,1,0.15192512891856613,
nu,11,1,2,-0.0788350769469075,
nu,11,2,0,0.02459175167574551,
nu,11,2,1,0.0821451558226397,
nu,11,2,2,-0.025012770375049953,
nu,12,0,0,-0.028912705299593222,
nu,12,0,1,0.16541923255423324,
nu,12,0,2,-0.08543513065202712,
nu,12,1,0,0.13794247168112522,
nu,12,1,1,0.13836857864988317,
nu,12,1,2,0.01711436530422339,
nu,12,2,0,-0.0063717560197069645,
nu,12,2,1,-0.02351031658689745,
nu,12,2,2,-0.04729810458251932,
nu,13,0,0,0.09692379551527941,
nu,13,0,1,-0.042212086666732096,
nu,13,0,2,-0.14897357641944597,
nu,13,1,0,-0.10556563049293043,
nu,13,1,1,-0.08974675469998283,
nu,13,1,2,0.039532292754322906,
nu,13,2,0,-0.08950092427781925,
nu,13,2,1,0.023266724578891063,
nu,13,2,2,0.0012462046571065089,
nu,14,0,0,-0.00875229004470826,
nu,14,0,1,-0.10501739068849097,
nu,14,0,2,0.10134413151673449,
nu,14,1,0,0.07727632957610027,
nu,14,1,1,0.021433504231751388,
nu,14,1,2,-0.09593436485082063,
nu,14,2,0,0.13289025720809938,
nu,14,2,1,-0.03023524455781129,
nu,14,2,2,0.09548800475644809,
nu,15,0,0,-0.13099247900432134,
nu,15,0,1,0.11659913126677185,
nu,15,0,2,0.03536967210116404,
nu,15,1,0,0.12272847890619805,
nu,15,1,1,-0.0174914460603679,
nu,15,1,2,-0.08525121671468971,
nu,15,2,0,-0.005639793104348478,
nu,15,2,1,0.08388051655381129,
nu,15,2,2,-0.14602846688001114,
nu,16,0,0,-0.01306680860587553,
nu,16,0,1,0.06235003966440561,
nu,16,0,2,-0.11864234970788456,
nu,16,1,0,0.043186740205545256,
nu,16,1,1,0.12589113310970967,
nu,16,1,2,0.06195524269647046,
nu,16,2,0,-0.11980780614705416,
nu,16,2,1,0.0829453217082235,
nu,16,2,2,-0.1237192019408585,
nu,17,0,0,0.1675280772407637,
nu,17,0,1,0.07153859030092796,
nu,17,0,2,0.025213724288170924,
nu,17,1,0,-0.05360627922735658,
nu,17,1,1,-0.08787549406943107,
nu,17,1,2,0.01110543522236851,
nu,17,2,0,0.0009375786201316627,
nu,17,2,1,0.10844053363337042,
nu,17,2,2,-0.0006118031448243966,
nu,18,0,0,0.0944715887669337,
nu,18,0,1,0.08963246646134154,
nu,18,0,2,0.03516669932934069,
nu,18,1,0,-0.025304984527958256,
nu,18,1,1,0.06714678479601188,
nu,18,1,2,-0.06793106501956903,
nu,18,2,0,-0.1111080225337773,
nu,18,2,1,-0.08541185546547464,
nu,18,2,2,-0.02320000376567416,
nu,19,0,0,-0.010579010028081648,
nu,19,0,1,0.1247702118756609,
nu,19,0,2,0.19519732366877895,
nu,19,1,0,0.01974497720437058,
nu,19,1,1,0.04804935942713129,
nu,19,1,2,-0.004304057381116166,
nu,19,2,0,-0.04148678190497185,
nu,19,2,1,-0.02002771509742579,
nu,19,2,2,-0.149599199163384,
nu,20,0,0,0.035424245238878854,
nu,20,0,1,0.08525474524123161,
nu,20,0,2,0.14407264903479255,
nu,20,1,0,0.05944093962649206,
nu,20,1,1,0.027754006176746726,
nu,20,1,2,-0.023819577562557592,
nu,20,2,0,0.049274403081826956,
nu,20,2,1,-0.05287361485890357,
nu,20,2,2,0.1747847860895682,
nu,21,0,0,0.05380908992296325,
nu,21,0,1,-0.042847487251316985,
nu,21,0,2,0.028237636740751526,
nu,21,1,0,-0.10917437863146019,
nu,21,1,1,0.15455775225131374,
nu,21,1,2,0.010707620890479497,
nu,21,2,0,0.011137625888529068,
nu,21,2,1,-0.03682845173519639,
nu,21,2,2,-0.030207172768392077,
nu,22,0,0,-0.04302322420586899,
nu,22,0,1,0.04697039376256534,
nu,22,0,2,-0.07026786269859175,
nu,22,1,0,-0.053727651975283806,
nu,22,1,1,-0.06119558109321238,
nu,22,1,2,-0.011272601965543583,
nu,22,2,0,0.02459529009045286,
nu,22,2,1,0.05187380504668909,
nu,22,2,2,0.09615965477499483,
nu,23,0,0,-0.20627075673695142,
nu,23,0,1,0.07637303463140138,
nu,23,0,2,-0.0233225447475498,
nu,23,1,0,-0.08089492618576959,
nu,23,1,1,-0.22463403199421106,
nu,23,1,2,-0.039331836984226154,
