225233.94993430658,83465.7401939653,711311.3098717288,98201.59753104595,78731.09555407608,31437.306914878063,23356.452534647928,14672.16425195865,36438.3832133934,729.5558014417982,-2093.9755589415863,-417271738.6452765,-25637760742.92291
225269.1093642322,83520.87056679583,711221.0200689731,98307.4072238931,78671.3474441609,31391.245331945913,23215.48341187483,14676.781989043271,36574.7345990819,797.6043418224442,-2106.399917184236,-417254547.6647496,-25584158669.931057
225132.19036677363,83461.39263144082,711417.4170017851,98357.3721179911,78684.5696771876,31328.058204821522,23302.437515235324,14723.0376913717,36441.52479339299,717.9976036878895,-2090.3652728377792,-415618106.30260164,-25429497553.700275
225256.50102629358,83545.07643582376,711209.4225378829,98258.88379975971,78712.56980704893,31398.546393191187,23276.615173946513,14611.353757127292,36579.03106892617,816.2682505033557,-2106.7237839255,-418666266.567437,-25791130736.556973
225216.5621916522,83450.05398774127,711344.3838206069,98267.05894423557,78686.60358201597,31416.3374737485,23308.378864112216,14732.342430242783,36426.27870564497,653.640313185013,-2101.173532910037,-416251295.2571662,-25535578615.198437
225265.64237615356,83477.74234412139,711267.6152797254,98255.24011626605,78696.89505514615,31417.864828587688,23271.117507580504,14694.362600732442,36501.519891687014,768.6533229297723,-2101.2822598464977,-417601312.9868623,-25715015787.011925
225236.17733315277,83507.4804641907,711267.3422026568,98262.72292757063,78694.42067772552,31412.85639470377,23293.0997392767,14667.098858083766,36506.801402639474,742.53186876054,-2106.5822387157436,-416704174.27970475,-25503790257.917587
225247.73108641154,83520.84912814228,711242.4197854457,98256.07651920333,78675.7017040443,31438.22177675243,23288.19239438492,14672.44916781362,36506.35843780149,763.6181084440241,-2099.4506804013713,-417184953.0349472,-25595927637.89862
225195.88828543844,83479.2236383905,711335.8880761709,98325.3340524723,78602.10973466322,31442.5562128646,23270.777662089422,14787.666626946298,36408.55571096429,760.9029071355952,-2102.6799914640474,-419080745.86816734,-25852648571.00344
225263.94278932118,83474.64528084977,711272.411929828,98259.6406211173,78648.84764802757,31461.51173085506,23268.41658956149,14745.507071122704,36453.07633931581,792.4569406964393,-2116.263698193467,-418461822.96615535,-25789236634.6159
225200.49340631816,83511.71617718841,711298.7904164926,98277.58499201218,78660.06047541877,31432.354532568996,23313.921601669714,14697.223347392717,36455.85505093755,737.8274570409596,-2094.186150845607,-415282498.1646399,-25375468801.606693
225252.43384964552,83447.6811147673,711310.8850355861,98290.82540895179,78698.36842640094,31380.80616464731,23248.74074140285,14722.950458831687,36495.308799765495,691.1884028498024,-2090.760070404984,-419049391.33603096,-25886594011.126663
225250.02393316658,83503.24617663263,711257.7298902007,98320.18027763287,78668.0997305011,31381.71999186604,23221.79578920063,14697.654092866154,36547.55011793325,769.3823397415989,-2119.6617700189045,-418101166.20685506,-25727656208.98578
225210.81748870044,83418.01399362912,711382.1685176698,98265.86711394195,78728.60423328006,31375.528652778044,23315.315397357383,14722.381773090894,36429.30282955175,774.1662511340161,-2095.7910641089934,-417307419.9711231,-25641289732.125225
225228.00092859138,83489.58676108603,711293.4123103226,98264.7442541868,78644.01407823942,31461.241667573948,23299.254817221703,14735.399160674706,36432.34602210354,723.0843000039602,-2122.9856649726516,-414599094.1124393,-25329454675.86291
225209.22904468575,83413.15972258803,711388.6112327268,98193.50116715353,78749.83285311931,31426.665979726982,23389.26978816075,14706.007424292602,36371.72278754669,835.4068792755921,-2096.523682884218,-417493548.74849045,-25606326022.578236
225315.37646245823,83452.16706059512,711243.4564769471,98264.90841640955,78677.50243274966,31427.589150840755,23211.715121132376,14739.330506655142,36515.9543722125,708.2467180933357,-2102.9924717306067,-416239119.7173569,-25451892118.918266
225281.90865072043,83600.18672997065,711128.904619309,98327.77871936142,78663.43178321554,31378.789497423142,23182.312629918146,14605.381486813767,36679.30588326811,691.4491853754006,-2115.179706780803,-420641361.81407994,-25988389405.959854
225304.1191297358,83472.89134383714,711233.9895264274,98233.14259233588,78699.54529014956,31437.31211751451,23254.73827792812,14696.563366013388,36515.69835605845,727.0254244888633,-2117.8212695561765,-421094028.56270856,-26046076621.394695
225244.51767691612,83408.5052862375,711357.977036846,98243.40045325794,78700.4849762017,31426.114570540372,23304.081869825855,14760.009737560813,36402.90839261334,684.9743545375196,-2102.471531464587,-416017002.3204836,-25545689947.877087
225113.2182973856,83455.02637388169,711442.7553287331,98350.33178421411,78640.07038711992,31379.597828666,23328.449918400132,14773.903238998488,36364.64684260132,716.1785053365664,-2101.466231222375,-418634788.32420367,-25684482753.640205
225319.52756274337,83483.04715023495,711208.4252870213,98348.99543819421,78728.00348641395,31293.001075391767,23123.476999062164,14657.949363351088,36685.573637586705,609.3315915502767,-2107.295475328857,-417620149.98703325,-25647971003.862484
225207.70784812566,83495.3518737116,711307.9402781626,98302.612120488,78683.85597421597,31383.531905296066,23281.680031386368,14689.792152072441,36495.5278165412,752.3358507092721,-2091.018583929457,-418370033.1036688,-25724387406.333565
225263.9911429088,83518.57047633099,711228.4383807603,98264.83461625689,78732.33671752791,31372.828666215213,23263.1742408345,14618.092806141285,36585.73295302426,785.641966700904,-2136.4736666848944,-417969810.34785455,-25700399381.13357
225270.89182183318,83515.79035443695,711224.3178237292,98313.1384336818,78706.28160502037,31350.579961297768,23207.969744484806,14646.928040542642,36612.10221497256,729.3702999981422,-2106.3514344282144,-418031588.5765189,-25704280508.067066
225325.56537649172,83437.78298794484,711247.6516355631,98290.59842441243,78688.29103554606,31391.11054004144,23175.83619909563,14742.925976508923,36548.23782439544,681.0949647383497,-2096.07583520029,-416535112.0854306,-25503946982.601456
225289.033365474,83523.48219055345,711198.484443972,98259.28670423578,78706.97557067813,31403.73772508598,23243.679930290054,14638.542238768434,36584.77783094149,712.6833161346234,-2106.6584612391575,-419879624.0060718,-25932860123.46765
225203.0069476726,83514.20558042117,711293.7874719059,98279.68021356972,78721.47302697548,31368.84675945488,23309.312838757716,14633.321392603375,36524.365768638934,810.9776240596292,-2122.1610546919305,-417791573.342561,-25629676465.211178
225217.2950116822,83445.49687069206,711348.2081176254,98277.02195231352,78695.78307830317,31397.19496938343,23297.68303600414,14727.720051004777,36441.596912991095,736.5022689783139,-2096.5972477025443,-418743101.0062177,-25747476734.5717
225301.38262584538,83507.50457389845,711202.1128002559,98286.51895801674,78713.99445591199,31369.48658607123,23204.098416137713,14647.500970189518,36615.4006136728,812.7696607315827,-2104.465098706846,-417334253.33507025,-25598212731.157097
225219.2657528186,83548.82964822187,711242.9045989591,98332.31410617185,78601.24965871223,31436.436235115903,23240.42014100943,14718.920693065884,36507.65916592471,823.7999744852349,-2097.856935709849,-417980009.57309335,-25664867085.151966
225346.79831865543,83445.84537765691,711218.3563036879,98211.72700525289,78705.91493266367,31452.358062083364,23233.474676091722,14717.239689679474,36516.28563422881,814.495713039631,-2103.5461658073214,-418708593.1935023,-25841405421.05184
225227.70415487202,83526.98283726555,711256.3130078628,98308.87915756955,78669.57521251532,31391.54562991518,23255.41668755866,14672.441950219036,36539.14136222236,764.8879792723325,-2107.9199007776424,-413825048.05269307,-25180664932.721375
225155.71006662218,83488.47109465151,711366.8188387263,98255.05843560888,78660.09111745413,31454.850446937107,23381.23149776895,14720.437787894343,36365.33071433671,758.3916194145412,-2104.9073674295846,-418302964.9295988,-25721734453.793663
225228.54879728655,83468.36369982094,711314.087502892,98290.45154887305,78657.03170883744,31422.516742289485,23272.99965384037,14743.604591341733,36450.39575481794,676.3817497092165,-2097.5374347981233,-418124479.45167977,-25709944420.39529
225191.07207273153,83537.53949389777,711282.3884333713,98292.77234439846,78674.42838907639,31402.7992665251,23308.15558287012,14657.032117025754,36501.812300104095,749.060805834393,-2114.896665954985,-417715045.361637,-25703175610.21849
225166.83729769214,83503.32091636177,711340.8417859467,98314.75260965215,78672.4447764466,31382.802613901174,23310.410092655606,14693.234307191622,36463.355600152754,792.2437656559208,-2093.5747386956596,-419054265.4461943,-25774561328.67231
225202.66770742627,83425.49126738125,711382.8410251937,98256.80923240398,78715.45576845213,31397.73499914383,23332.523060169988,14728.052964166623,36406.42397566341,678.1947429088128,-2099.3553537654407,-416552909.50201875,-25559657698.879322
225208.79688109903,83493.51553083495,711308.687588066,98268.01937820502,78684.7403922645,31417.24022953056,23315.18374069583,14690.744076900595,36461.07218240362,776.3032068096186,-2095.281031574282,-415745863.8136684,-25424792344.67233
225155.91213152502,83456.99483015183,711398.0930383228,98238.7864948167,78723.91017300528,31407.30333217791,23397.30137365831,14688.094996842845,36381.603629498895,756.4355219995083,-2101.8662914929687,-414924143.2698632,-25332323242.81385
225259.35218566874,83514.60578764582,711237.0420266847,98273.42148510643,78709.70274577974,31386.87576911389,23259.226329224675,14644.691466574504,36563.08220420081,720.8255044706603,-2094.5878726348797,-417515202.4116817,-25609256244.044556
225226.07711386884,83509.67055135717,711275.2523347744,98325.3462138452,78683.90210126601,31360.75168488889,23240.57667228616,14675.427347376855,36550.99598033699,761.6261689662194,-2102.5270963327325,-415436877.3216393,-25405504175.222816
225236.13891339127,83493.99820350924,711280.862883099,98223.0823907911,78737.57372026486,31409.34388894412,23332.77869581773,14637.428076225917,36496.79322795633,799.8675763119206,-2110.1177537913545,-414875363.98296404,-25376417558.6558
225245.73235535505,83500.7181308735,711264.5495137719,98254.2623961493,78733.72900008885,31382.008603761842,23292.005248495636,14634.552869037585,36540.44188246676,795.1887128035479,-2124.198668553504,-416818806.4938559,-25554994944.473133
225234.84663305114,83456.06721541013,711320.0861515392,98312.59802830705,78657.03405524128,31400.367916451465,23244.55533864157,14755.898729348588,36466.545932009874,716.6729615372348,-2111.4997073453383,-419499474.90964055,-25816530624.004425
225197.66777766368,83433.97176088026,711379.3604614561,98264.72892739612,78737.03612020245,31368.234952401264,23329.60329494008,14697.992118917275,36439.40458614268,806.010830264863,-2098.227355456017,-416838787.41271734,-25526929415.046124
225194.91538571796,83509.66208733947,711306.4225269426,98265.23409062944,78658.5606150658,31446.205294304702,23331.850523652673,14700.777297594743,36434.37217875261,830.9805720728802,-2096.0421400962214,-413547729.06993866,-25144069836.293976
225214.5434693897,83492.34229788693,711304.1142327223,98292.85278173977,78701.01879605363,31376.128422206475,23284.603748870515,14675.638906059332,36506.7573450701,716.6715160641447,-2100.8412117545868,-419489258.6731195,-25845170615.37384
225232.29903326387,83547.94832369842,711230.7526430374,98303.65585245204,78719.58865097133,31346.75549657659,23256.045114284003,14601.463025330302,36609.49186038572,774.7002221078624,-2100.317476810384,-416856007.6226593,-25561600837.142406
225299.6417923521,83426.7551189688,711284.6030886793,98232.85644907875,78717.81354892002,31419.330002001225,23259.50175856911,14724.43133211114,36483.066909319714,673.4971743506035,-2101.816142748913,-418844102.40224415,-25839997266.7589
225246.47571618954,83523.20857202842,711241.3157117822,98228.20643953416,78682.3666555881,31459.426904877648,23317.317844276204,14663.42477238351,36486.257383340286,778.4791533673629,-2101.919021697447,-417405840.73300076,-25615804775.237694
225157.19455516792,83447.43092585637,711406.3745189762,98236.87506430455,78691.5190710609,31441.605864634465,23397.93038052741,14730.050003082815,36339.01961638977,735.042667317567,-2101.861341291739,-418706990.0675304,-25801750865.190758
225239.8068481996,83355.59249334564,711415.6006584552,98246.36604995126,78726.33145982117,31397.3024902276,23305.82710184881,14787.07604683327,36374.09685131788,665.8590537278068,-2097.392745320123,-416481073.16528594,-25542236173.526237
225271.83635881913,83527.64924039652,711211.5144007836,98287.2111550871,78687.46653413384,31395.322310779033,23232.952486093756,14653.884225469692,36580.16328843661,831.5338157738636,-2115.589793839614,-414301502.4160054,-25299864419.19661
225254.65381820485,83435.59047441323,711320.7557073819,98244.52113972479,78701.7272469306,31423.751613344575,23292.825042070242,14731.682278656323,36442.49267927344,775.8355896925004,-2101.502704474566,-418163218.2461719,-25680302167.005505
225215.5237700566,83531.47596599572,711264.0002639471,98233.67628469001,78705.92552508542,31430.39819022443,23342.799945253137,14631.598508918794,36492.601545828045,848.7690111653054,-2094.721062606168,-418097202.6636026,-25743970437.241604
225261.98708837424,83497.29583703369,711251.7170745918,98235.33569054223,78738.01532250595,31396.648986951877,23294.67722108377,14633.68884046036,36538.63393845585,803.0264454409601,-2095.604772878589,-419275007.42708296,-25853921141.758453
225200.26114693607,83562.34305877276,711248.3957942914,98286.63927673335,78620.9484660335,31462.412257233085,23305.099576330398,14685.708475193647,36476.19194847597,741.6929124735212,-2108.8907627464323,-417411022.9674328,-25651442192.216644
225268.65296956617,83480.76146170743,711261.5855687262,98231.33128254468,78722.90810618528,31415.760611270063,23292.015747888934,14665.330432107303,36509.653820003754,646.6843876032559,-2104.187068117014,-416755202.5635753,-25542904999.59656
