var,u,r,c,val,id
R,,,,3,
C,,,,3,
U,,,,2774,
sigmanu,,,,0.1,
alpha,,,0,0.2,
alpha,,,1,-0.48,
alpha,,,2,0.28,
beta,,0,0,-0.15,
beta,,0,1,-0.43,
beta,,0,2,0.94,
beta,,1,0,0.01,
beta,,1,1,0.49,
beta,,1,2,-1.23,
beta,,2,0,0.14,
beta,,2,1,-0.06,
beta,,2,2,0.3,
nu,0,0,0,-0.03452253716612444,
nu,0,0,1,-0.08832057693002332,
nu,0,0,2,0.1489439771608656,
nu,0,1,0,0.18666930970748014,
nu,0,1,1,0.141140973620421,
nu,0,1,2,0.0700050265922556,
nu,0,2,0,0.05880892857565284,
nu,0,2,1,0.04602485358601471,
nu,0,2,2,0.0052424446601651575,
nu,1,0,0,-0.024115488578180244,
nu,1,0,1,-0.015062737972215523,
nu,1,0,2,-0.037092848874538564,
nu,1,1,0,0.16876155712741953,
nu,1,1,1,0.036678764858418034,
nu,1,1,2,-0.015046760002561665,
nu,1,2,0,0.018852995336270773,
nu,1,2,1,-0.15334220133296467,
nu,1,2,2,0.06361812974605335,
nu,2,0,0,0.07593845675522173,
nu,2,0,1,-0.17992562479112112,
nu,2,0,2,-0.01995177501939205,
nu,2,1,0,0.005688700931144328,
nu,2,1,1,-0.0633013099917516,
nu,2,1,2,0.09264975512985574,
nu,2,2,0,0.018984084992196504,
nu,2,2,1,-0.20615127777078063,
nu,2,2,2,0.10775566179602875,
nu,3,0,0,0.1199363374633213,
nu,3,0,1,-0.06089553229161265,
nu,3,0,2,0.11531801027875033,
nu,3,1,0,0.043679974109873905,
nu,3,1,1,-0.08525996253543111,
nu,3,1,2,0.13660007759738413,
nu,3,2,0,-0.012182944039418053,
nu,3,2,1,-0.027200790043367562,
nu,3,2,2,-0.06062097078945855,
nu,4,0,0,-0.0633494101485659,
nu,4,0,1,-0.0754586511254049,
nu,4,0,2,0.0027100596500302387,
nu,4,1,0,-0.05407738524605881,
nu,4,1,1,0.04682058634372199,
nu,4,1,2,-0.10735384287058802,
nu,4,2,0,-0.02563813677183968,
nu,4,2,1,-0.1951237704805207,
nu,4,2,2,0.054065515177434686,
nu,5,0,0,0.081068590317675,
nu,5,0,1,0.018295811655164418,
nu,5,0,2,0.12080514367856976,
nu,5,1,0,0.09083266135623193,
nu,5,1,1,0.09624394938394931,
nu,5,1,2,0.06086432116920548,
nu,5,2,0,-0.058983994575959486,
nu,5,2,1,0.08277993752284885,
nu,5,2,2,-0.052231385838414524,
nu,6,0,0,-0.023621413348469594,
nu,6,0,1,0.0190623676110539,
nu,6,0,2,0.015100692008511718,
nu,6,1,0,-0.059828430244959756,
nu,6,1,1,0.010184497435495321,
nu,6,1,2,0.09383417597966259,
nu,6,2,0,-0.1655802335148123,
nu,6,2,1,-0.02101494411918242,
nu,6,2,2,0.16010806732910327,
nu,7,0,0,0.04793595670299222,
nu,7,0,1,-0.03616307379073164,
nu,7,0,2,-0.11777539995020092,
nu,7,1,0,0.1639735260188731,
nu,7,1,1,-0.04899280987308302,
nu,7,1,2,0.01158737569801671,
nu,7,2,0,-0.022309834279450214,
nu,7,2,1,0.05938784731152391,
nu,7,2,2,-0.014029416938004802,
nu,8,0,0,-0.028076360652078358,
nu,8,0,1,0.1183504993216527,
nu,8,0,2,0.27564770750524303,
nu,8,1,0,0.07789337306395235,
nu,8,1,1,0.08772523488328754,
nu,8,1,2,-0.024587200956687205,
nu,8,2,0,-0.06358175701099372,
nu,8,2,1,-0.15585673045584764,
nu,8,2,2,0.06812090608047844,
nu,9,0,0,-0.14004490184421528,
nu,9,0,1,0.03468396510409394,
nu,9,0,2,0.1075220377216295,
nu,9,1,0,-0.010324047113432508,
nu,9,1,1,0.03837869933841587,
nu,9,1,2,-0.00735278337160894,
nu,9,2,0,-0.07062453802072716,
nu,9,2,1,0.09725106755508267,
nu,9,2,2,-0.11814850389521975,
nu,10,0,0,-0.09068850598237738,
nu,10,0,1,-0.0651388913894228,
nu,10,0,2,-0.17439695535229127,
nu,10,1,0,0.08124127362251861,
nu,10,1,1,-0.07330739368495048,
nu,10,1,2,0.05967907143659845,
nu,10,2,0,0.03433304351781019,
nu,10,2,1,-0.018921392750337385,
nu,10,2,2,-0.2129343487843522,
nu,11,0,0,0.03297810510702695,
nu,11,0,1,0.12002209434924377,
nu,11,0,2,0.04642335257402164,
nu,11,1,0,0.034755298692369326,
nu,11,1,1,-0.2701813191096167,
nu,11,1,2,0.05756656843964514,
nu,11,2,0,0.10710187918975339,
nu,11,2,1,-0.016297632920950045,
nu,11,2,2,-0.09389703553537276,
nu,12,0,0,-0.13376758201029573,
nu,12,0,1,0.07419489980730948,
nu,12,0,2,-0.09849575000379063,
nu,12,1,0,0.06885696902114681,
nu,12,1,1,-0.12938545519275102,
nu,12,1,2,-0.04711585652676309,
nu,12,2,0,0.09124887530552367,
nu,12,2,1,-0.013270063606608928,
nu,12,2,2,-0.06886136216604838,
nu,13,0,0,-0.1852985132469814,
nu,13,0,1,-0.10455688289663007,
nu,13,0,2,0.08118655518344098,
nu,13,1,0,-0.08893233668265903,
nu,13,1,1,-0.02046974613601421,
nu,13,1,2,0.007555768141409125,
nu,13,2,0,-0.019244251479011987,
nu,13,2,1,0.05033112114391053,
nu,13,2,2,0.025581962683718762,
nu,14,0,0,-0.17647580396992504,
nu,14,0,1,0.04195650426926928,
nu,14,0,2,0.047423890858148576,
nu,14,1,0,-0.018774498942769384,
nu,14,1,1,0.06897778682266731,
nu,14,1,2,-0.1303332934655037,
nu,14,2,0,0.1685696378524793,
nu,14,2,1,0.02071092724561202,
nu,14,2,2,-0.11176771968735028,
nu,15,0,0,0.013691361533584162,
nu,15,0,1,-0.17838472392443822,
nu,15,0,2,0.07563655056541596,
nu,15,1,0,0.0022830706258063303,
nu,15,1,1,0.061596667608293076,
nu,15,1,2,-0.06371130671472058,
nu,15,2,0,0.07895025639597836,
nu,15,2,1,-0.012578193646030356,
nu,15,2,2,-0.038208234743348835,
nu,16,0,0,0.08658001966596685,
nu,16,0,1,-0.06472467276242683,
nu,16,0,2,-0.11676520520573175,
nu,16,1,0,0.06668581786525936,
nu,16,1,1,-0.15525133105007405,
nu,16,1,2,0.025111016557422428,
nu,16,2,0,-0.07315916516991844,
nu,16,2,1,-0.06405905255265648,
nu,16,2,2,0.2376079328751866,
nu,17,0,0,0.08288124833020069,
nu,17,0,1,-0.04384101413593228,
nu,17,0,2,-0.076046209883607,
nu,17,1,0,0.10046028762662225,
nu,17,1,1,0.0841289743041782,
nu,17,1,2,-0.02352478846000361,
nu,17,2,0,0.057420304008996226,
nu,17,2,1,0.04790686504440389,
nu,17,2,2,-0.10113160588141262,
nu,18,0,0,0.10304270401840052,
nu,18,0,1,-0.05092286507790661,
nu,18,0,2,0.051901116422182536,
nu,18,1,0,-0.01148927270394969,
nu,18,1,1,-0.180355729026707,
nu,18,1,2,0.1640879933343795,
nu,18,2,0,0.054692571743256035,
nu,18,2,1,-0.021634400318944536,
nu,18,2,2,0.0002793869661170123,
nu,19,0,0,0.07009386962278027,
nu,19,0,1,0.017667729384092834,
nu,19,0,2,-0.019218823762560344,
nu,19,1,0,-0.06807101055893465,
nu,19,1,1,0.021065664482209034,
nu,19,1,2,-0.13870388521894395,
nu,19,2,0,-0.07563090272907846,
nu,19,2,1,0.06560240040852927,
nu,19,2,2,-0.20025005508672306,
nu,20,0,0,0.024682354659149308,
nu,20,0,1,0.055418711428409095,
nu,20,0,2,0.07409265630670125,
nu,20,1,0,-0.01162337518796532,
nu,20,1,1,-0.2365443796811313,
nu,20,1,2,0.09040333337501827,
nu,20,2,0,0.11463849770787843,
nu,20,2,1,-0.12023311635060568,
nu,20,2,2,0.14689752179844745,
nu,21,0,0,0.13901964984390325,
nu,21,0,1,-0.10392369271367058,
nu,21,0,2,0.04206124874192785,
nu,21,1,0,-0.07624474299803934,
nu,21,1,1,0.12579749911788152,
nu,21,1,2,0.2072570006344614,
nu,21,2,0,0.0998926492954611,
nu,21,2,1,0.007388757998163575,
nu,21,2,2,0.12103081741743554,
nu,22,0,0,0.16018720054972674,
nu,22,0,1,-0.13877680837295253,
nu,22,0,2,0.046489561743409125,
nu,22,1,0,-0.10626851347570275,
nu,22,1,1,0.06706134498881633,
nu,22,1,2,0.03123183803818641,
nu,22,2,0,-0.023598279016661894,
nu,22,2,1,-0.16417890929451712,
nu,22,2,2,-0.024893711211504133,
nu,23,0,0,-0.020265514793874007,
nu,23,0,1,-0.04289232241944635,
nu,23,0,2,0.024155527095392815,
nu,23,1,0,0.1118991536681755,
nu,23,1,1,0.06624379513876277,
nu,23,1,2,-0.16313058158858085,
