var,u,r,c,val,id
R,,,,3,
C,,,,3,
U,,,,2774,
sigmanu,,,,0.1,
alpha,,,0,0.2,
alpha,,,1,-0.48,
alpha,,,2,0.28,
beta,,0,0,-0.15,
beta,,0,1,-0.43,
beta,,0,2,0.94,
beta,,1,0,0.01,
beta,,1,1,0.49,
beta,,1,2,-1.23,
beta,,2,0,0.14,
beta,,2,1,-0.06,
beta,,2,2,0.3,
nu,0,0,0,0.05924079407084544,
nu,0,0,1,-0.13354032142518796,
nu,0,0,2,0.06360465146334615,
nu,0,1,0,-0.14135910436667604,
nu,0,1,1,-0.025727051292306624,
nu,0,1,2,-0.07585054368269906,
nu,0,2,0,0.1464544079768853,
nu,0,2,1,-0.09096731775316264,
nu,0,2,2,-0.0061098465634865096,
nu,1,0,0,-0.021917488045830408,
nu,1,0,1,-0.0249229848762193,
nu,1,0,2,0.026010000266367905,
nu,1,1,0,-0.010209374790613781,
nu,1,1,1,0.021801451217725143,
nu,1,1,2,-0.06756035002967398,
nu,1,2,0,-0.08402727124861703,
nu,1,2,1,0.06373522515559749,
nu,1,2,2,0.02619147880127487,
nu,2,0,0,-0.17049571588011528,
nu,2,0,1,0.18103216454806065,
nu,2,0,2,-0.03740322820320663,
nu,2,1,0,0.2868699156467834,
nu,2,1,1,0.0952247112904977,
nu,2,1,2,-0.0686561730506563,
nu,2,2,0,0.0812900537965357,
nu,2,2,1,-0.2214016873430507,
nu,2,2,2,-0.1340674556641483,
nu,3,0,0,-0.11329650898800533,
nu,3,0,1,-0.09047565352064718,
nu,3,0,2,0.03266627536031552,
nu,3,1,0,-0.12480644558667794,
nu,3,1,1,-0.036937711362355574,
nu,3,1,2,0.0242454403952439,
nu,3,2,0,0.020202212353939153,
nu,3,2,1,-0.1848527868671201,
nu,3,2,2,0.02719578886220958,
nu,4,0,0,-0.19023843814258487,
nu,4,0,1,-0.048054292686157296,
nu,4,0,2,0.06489007114960588,
nu,4,1,0,0.024198088974708716,
nu,4,1,1,-0.031565375819805674,
nu,4,1,2,0.18658075586502543,
nu,4,2,0,0.13292916172653874,
nu,4,2,1,-0.0031770620688756357,
nu,4,2,2,0.05447884925547969,
nu,5,0,0,-0.09658999495456666,
nu,5,0,1,0.07319289988793948,
nu,5,0,2,-0.07536988866997318,
nu,5,1,0,-0.13263569722774002,
nu,5,1,1,-0.03562907977012686,
nu,5,1,2,0.1260032471727741,
nu,5,2,0,-0.22887785625342993,
nu,5,2,1,-0.05214161293994407,
nu,5,2,2,-0.24827654768896834,
nu,6,0,0,-0.11885137476428106,
nu,6,0,1,0.05328921493338906,
nu,6,0,2,0.0020331254043921554,
nu,6,1,0,0.05044179615030215,
nu,6,1,1,0.03638401802234004,
nu,6,1,2,-0.021915995990466453,
nu,6,2,0,0.08973819837104124,
nu,6,2,1,-0.16488072421037242,
nu,6,2,2,0.11553499605668521,
nu,7,0,0,0.01758121672646043,
nu,7,0,1,-0.12942642491774364,
nu,7,0,2,0.11854920418183501,
nu,7,1,0,-0.06484902343164912,
nu,7,1,1,-0.04332843515650503,
nu,7,1,2,-0.014511735193942332,
nu,7,2,0,0.08376160204117183,
nu,7,2,1,0.03624169193018051,
nu,7,2,2,-0.038043116659772946,
nu,8,0,0,0.08934784346365116,
nu,8,0,1,0.008695561156809084,
nu,8,0,2,0.013193864410782075,
nu,8,1,0,0.23420708211819263,
nu,8,1,1,0.03318419623336155,
nu,8,1,2,-0.07431618967191023,
nu,8,2,0,0.13387418998192807,
nu,8,2,1,-0.028704488561282437,
nu,8,2,2,0.009853264463058176,
nu,9,0,0,-0.06389479520878841,
nu,9,0,1,0.05625079200464339,
nu,9,0,2,-0.09524389733764527,
nu,9,1,0,0.009142824010836778,
nu,9,1,1,-0.15783010904680217,
nu,9,1,2,0.0527029354329791,
nu,9,2,0,0.10249741224414882,
nu,9,2,1,0.07046869526321903,
nu,9,2,2,-0.11092883043733026,
nu,10,0,0,-0.0578803077642234,
nu,10,0,1,-0.060506572132435765,
nu,10,0,2,0.03787712756048145,
nu,10,1,0,0.06869904748202411,
nu,10,1,1,0.026214476046364066,
nu,10,1,2,0.04149012051597789,
nu,10,2,0,-0.12050726824159119,
nu,10,2,1,-0.03542193786130593,
nu,10,2,2,-0.07061091594601082,
nu,11,0,0,-0.10361944979685037,
nu,11,0,1,-0.04484185973678806,
nu,11,0,2,-0.041219673731902384,
nu,11,1,0,0.06719197840551412,
nu,11,1,1,-0.11785167964124088,
nu,11,1,2,-0.014158392697301014,
nu,11,2,0,0.1448984747345638,
nu,11,2,1,-0.0012614577801259297,
nu,11,2,2,-0.04535632136696727,
nu,12,0,0,-0.15048137816593601,
nu,12,0,1,-0.05613404380956172,
nu,12,0,2,-0.14956299194137035,
nu,12,1,0,0.06315714768560284,
nu,12,1,1,-0.04924622165999104,
nu,12,1,2,-0.03788880572055087,
nu,12,2,0,0.08106811658414725,
nu,12,2,1,-0.029562749345508232,
nu,12,2,2,0.01989518656719652,
nu,13,0,0,0.20163305112230315,
nu,13,0,1,-0.07744285941063894,
nu,13,0,2,0.20226366266294238,
nu,13,1,0,-0.07817563969846368,
nu,13,1,1,0.1247886887002857,
nu,13,1,2,-0.17797065041882765,
nu,13,2,0,0.21728639695918944,
nu,13,2,1,0.03780404749444827,
nu,13,2,2,-0.0829932990696749,
nu,14,0,0,-0.0341403210442619,
nu,14,0,1,-0.0076961460766922785,
nu,14,0,2,-0.13266368661795092,
nu,14,1,0,-0.056874799022231824,
nu,14,1,1,0.130797756923693,
nu,14,1,2,-0.0051321444526464255,
nu,14,2,0,-0.02688039491160893,
nu,14,2,1,0.027619333070534158,
nu,14,2,2,-0.03750889944701835,
nu,15,0,0,0.038012271236157746,
nu,15,0,1,0.0361248803722673,
nu,15,0,2,-0.08453289001922282,
nu,15,1,0,0.06218707529010243,
nu,15,1,1,0.13909744913241884,
nu,15,1,2,-0.017987228973955327,
nu,15,2,0,0.00181519138079278,
nu,15,2,1,0.1189944257134915,
nu,15,2,2,0.00433731668551901,
nu,16,0,0,-0.018939512765366012,
nu,16,0,1,-0.057312634258940676,
nu,16,0,2,0.009298487837803737,
nu,16,1,0,-0.021836527538953064,
nu,16,1,1,0.12604827887160708,
nu,16,1,2,-0.09824109184831431,
nu,16,2,0,-0.07676543684294629,
nu,16,2,1,-0.05945119009260652,
nu,16,2,2,0.04229496873186972,
nu,17,0,0,-0.006200465774993474,
nu,17,0,1,0.16578799398087446,
nu,17,0,2,-0.06355226139257741,
nu,17,1,0,0.010241968658439385,
nu,17,1,1,0.07811759680506825,
nu,17,1,2,0.1061569595510734,
nu,17,2,0,-0.18626139491932858,
nu,17,2,1,0.06063512485752365,
nu,17,2,2,0.1732009156443846,
nu,18,0,0,0.048798941922528455,
nu,18,0,1,-0.11936065185912453,
nu,18,0,2,0.057611725478318165,
nu,18,1,0,0.1424411089800613,
nu,18,1,1,0.04870118903619214,
nu,18,1,2,0.08928157163376205,
nu,18,2,0,-0.004222378529140758,
nu,18,2,1,-0.032163574396662786,
nu,18,2,2,-0.17879730687171663,
nu,19,0,0,0.019247013763696225,
nu,19,0,1,0.07682173164371348,
nu,19,0,2,0.07182246981561402,
nu,19,1,0,0.1419039853193505,
nu,19,1,1,-0.00667148773753351,
nu,19,1,2,0.02238763939406896,
nu,19,2,0,0.015660187396688174,
nu,19,2,1,-0.019181098579856892,
nu,19,2,2,0.13532611280665724,
nu,20,0,0,0.10601298327507491,
nu,20,0,1,0.06141910168432779,
nu,20,0,2,-0.11710379022315442,
nu,20,1,0,0.19018123101298634,
nu,20,1,1,0.023768563989022384,
nu,20,1,2,0.09774443568980429,
nu,20,2,0,-0.009455821146981014,
nu,20,2,1,-0.010888944737027784,
nu,20,2,2,-0.13258202193477803,
nu,21,0,0,-0.09874056775216011,
nu,21,0,1,0.01994437473647398,
nu,21,0,2,0.08726456620805978,
nu,21,1,0,0.18495574518742208,
nu,21,1,1,0.0008987076386800519,
nu,21,1,2,-0.07293712757692572,
nu,21,2,0,0.15017340352699365,
nu,21,2,1,0.16340753856722184,
nu,21,2,2,-0.1376883038574518,
nu,22,0,0,0.010271579798902003,
nu,22,0,1,0.10448989882012122,
nu,22,0,2,0.04117530176543571,
nu,22,1,0,0.04346186749733056,
nu,22,1,1,0.018295924610229997,
nu,22,1,2,-0.016384473837849356,
nu,22,2,0,-0.01908731674843317,
nu,22,2,1,-0.009565841279074616,
nu,22,2,2,0.08345178833605932,
nu,23,0,0,-0.023812758632122677,
nu,23,0,1,-0.03524645370644991,
nu,23,0,2,-0.21826298095935925,
nu,23,1,0,0.14643515691906844,
nu,23,1,1,0.11688695857991682,
nu,23,1,2,0.1198224069175895,
