s,t,x
0.3857579827308655,1.4641168117523193,2.0224831104278564
0.7752843499183655,-0.33303335309028625,-0.020435884594917297
0.4324228763580322,-2.021501302719116,-1.2179608345031738
0.6989002227783203,-0.9320876002311707,-0.14776000380516052
0.34658360481262207,-2.145415782928467,-1.5321556329727173
1.0,1.0427308082580566,2.7658796310424805
1.0,0.36710458993911743,0.851631224155426
0.6476615071296692,-0.0015141586773097515,-1.2223076820373535
1.0,2.77656626701355,2.219663619995117
1.0,-0.47790852189064026,0.7768421173095703
0.19806018471717834,-0.7479148507118225,0.06915542483329773
0.3896788954734802,-0.40766260027885437,0.35815176367759705
0.7238500118255615,-0.3795839846134186,1.112281084060669
1.0,-0.9361295104026794,-2.8951878547668457
0.13336703181266785,-1.9924626350402832,-1.470731496810913
1.0,3.0373024940490723,4.526464939117432
1.0,0.3186085522174835,1.231805682182312
0.39975792169570923,0.09416559338569641,0.27118247747421265
0.6525766253471375,-3.8389337062835693,-2.874591588973999
0.19010907411575317,2.0488386154174805,2.5788567066192627
0.5723456740379333,-0.39431968331336975,0.045247651636600494
0.44582512974739075,1.000960111618042,0.7857080698013306
0.41777122020721436,1.2707040309906006,2.2936818599700928
1.0,-3.5683624744415283,-1.4648469686508179
0.7819734215736389,1.306911587715149,2.218820810317993
0.3443869650363922,1.5682953596115112,2.0831103324890137
0.4398159682750702,0.4132554233074188,1.6919727325439453
1.0,0.23968133330345154,-0.4963700771331787
0.7521670460700989,-3.2106995582580566,-2.286147356033325
1.0,0.5812047123908997,1.0581380128860474
0.6337680816650391,2.7976510524749756,2.775186061859131
0.7051757574081421,0.7863490581512451,-0.24089694023132324
0.24957862496376038,-3.3197238445281982,-2.8315958976745605
0.5230225324630737,-2.375617027282715,-1.9504144191741943
0.23610524833202362,-0.06861148774623871,0.7203623056411743
0.5940752029418945,4.77138614654541,4.749615669250488
1.0,0.6707246899604797,1.778242826461792
0.9458641409873962,-0.5312578082084656,0.7216566205024719
0.8273537158966064,0.8033649921417236,2.455869197845459
0.8788189888000488,-2.0545225143432617,-0.8171046376228333
1.0,3.401792287826538,4.767137050628662
1.0,-0.47104769945144653,-0.8717381358146667
0.7215553522109985,-4.714286804199219,-3.8352177143096924
0.28679072856903076,-3.7514469623565674,-2.9710168838500977
0.4882661700248718,1.6534452438354492,1.820785641670227
1.0,2.322934627532959,2.9957902431488037
0.4708271622657776,1.44136381149292,2.548285722732544
0.3437463343143463,4.028242588043213,4.8740925788879395
0.19979983568191528,-0.2791407108306885,-0.20637264847755432
0.7470970749855042,-3.40364933013916,-2.58919358253479
0.5245412588119507,-3.280141592025757,-2.8289005756378174
1.0,1.4824339151382446,1.929211139678955
0.8602167963981628,-1.6766828298568726,-0.5622071027755737
0.24130922555923462,-0.5804259181022644,-0.3694361746311188
1.0,0.879230797290802,3.1163716316223145
0.5032369494438171,-8.080314636230469,-7.151267051696777
0.6493242979049683,1.8019382953643799,2.2741611003875732
0.8121734857559204,1.6950664520263672,0.813387393951416
0.4193125367164612,2.0625438690185547,2.3240840435028076
0.4326666593551636,0.6837643384933472,0.7575199604034424
0.213827982544899,0.07426993548870087,0.3909575939178467
0.15722757577896118,1.3759020566940308,1.7245525121688843
0.9287152886390686,4.7128424644470215,4.861999034881592
0.9038593769073486,4.055663108825684,4.909753322601318
0.25335070490837097,5.421513080596924,6.181850433349609
0.9098594188690186,-3.9829421043395996,-5.199520587921143
0.3247845768928528,-6.398528575897217,-5.808315277099609
0.8257874846458435,-2.6802923679351807,-1.778116226196289
