var,u,r,c,val,id
R,,,,3,
C,,,,3,
U,,,,2774,
sigmanu,,,,0.3,
alpha,,,0,0.2,
alpha,,,1,-0.48,
alpha,,,2,0.28,
beta,,0,0,-0.15,
beta,,0,1,-0.43,
beta,,0,2,0.94,
beta,,1,0,0.01,
beta,,1,1,0.49,
beta,,1,2,-1.23,
beta,,2,0,0.14,
beta,,2,1,-0.06,
beta,,2,2,0.3,
nu,0,0,0,0.2654340909486941,
nu,0,0,1,-0.3198622274372817,
nu,0,0,2,0.046055650594632125,
nu,0,1,0,-0.18998238266025289,
nu,0,1,1,-0.37827739671583155,
nu,0,1,2,-0.21808531861962321,
nu,0,2,0,-0.005989425272328819,
nu,0,2,1,0.06308996703050834,
nu,0,2,2,0.21884350210686182,
nu,1,0,0,-0.04809336697285024,
nu,1,0,1,0.30335676223980573,
nu,1,0,2,-0.07280381473765729,
nu,1,1,0,-0.23190338318874543,
nu,1,1,1,-0.47855444642349204,
nu,1,1,2,-0.20610110821306393,
nu,1,2,0,0.44642229474320183,
nu,1,2,1,0.15599959895368132,
nu,1,2,2,-0.28586569191098515,
nu,2,0,0,-0.027522522272449168,
nu,2,0,1,0.16689683173449327,
nu,2,0,2,-0.0028338833677523656,
nu,2,1,0,-0.365306333732061,
nu,2,1,1,-0.3796395924085471,
nu,2,1,2,-0.3358605549081377,
nu,2,2,0,-0.5239214711184726,
nu,2,2,1,0.31230373711005266,
nu,2,2,2,0.19617734902052436,
nu,3,0,0,0.044464633646430246,
nu,3,0,1,-0.3438327669592804,
nu,3,0,2,0.5618329130566024,
nu,3,1,0,-0.09297449227252401,
nu,3,1,1,0.07205407021134758,
nu,3,1,2,0.11071342104118553,
nu,3,2,0,-0.05616065798927661,
nu,3,2,1,-0.94358888193694,
nu,3,2,2,-0.03411938327279168,
nu,4,0,0,0.5088607441543185,
nu,4,0,1,-0.19956104416144987,
nu,4,0,2,-0.17616677950796378,
nu,4,1,0,0.8496312502533439,
nu,4,1,1,-0.588372505242999,
nu,4,1,2,0.06627731153169658,
nu,4,2,0,-0.4142809955576302,
nu,4,2,1,-0.616425305231407,
nu,4,2,2,0.014272966155072175,
nu,5,0,0,-0.11567063927801105,
nu,5,0,1,-0.08251047575764842,
nu,5,0,2,0.26597688902737393,
nu,5,1,0,0.043400704428129995,
nu,5,1,1,0.3222515154774205,
nu,5,1,2,-0.3386395919399834,
nu,5,2,0,-0.028130574414939657,
nu,5,2,1,0.2995030738353377,
nu,5,2,2,-0.024786502395429733,
nu,6,0,0,0.05475958475405096,
nu,6,0,1,0.28527114374807777,
nu,6,0,2,-0.17362308255235104,
nu,6,1,0,-1.0438905724712964,
nu,6,1,1,0.2248464990058503,
nu,6,1,2,-0.16816656422961662,
nu,6,2,0,0.02227404442039549,
nu,6,2,1,0.5980937181409334,
nu,6,2,2,0.13495960195337814,
nu,7,0,0,0.4659436169555877,
nu,7,0,1,-0.2674036817983331,
nu,7,0,2,-0.13396311969405805,
nu,7,1,0,-0.2103691183697362,
nu,7,1,1,0.09787673888626858,
nu,7,1,2,-0.26215920659702285,
nu,7,2,0,0.11823809996215456,
nu,7,2,1,0.26745512464143045,
nu,7,2,2,0.3519466547495767,
nu,8,0,0,-0.22697240004377153,
nu,8,0,1,0.11060193557272807,
nu,8,0,2,-0.051796104253752695,
nu,8,1,0,0.2925361035543234,
nu,8,1,1,0.12493625898351057,
nu,8,1,2,-0.14959541506264729,
nu,8,2,0,-0.14264094597316826,
nu,8,2,1,0.0859032189953034,
nu,8,2,2,-0.20623431705186684,
nu,9,0,0,-0.17257326138746068,
nu,9,0,1,-0.17756470776494887,
nu,9,0,2,0.1858527788913289,
nu,9,1,0,-0.44618852913912793,
nu,9,1,1,0.4088047142412887,
nu,9,1,2,0.12564573762584352,
nu,9,2,0,0.10302446342927124,
nu,9,2,1,-0.42000094003430904,
nu,9,2,2,-0.07102553410705209,
nu,10,0,0,0.06213007970968851,
nu,10,0,1,-0.035182180329574375,
nu,10,0,2,-0.005231022235379079,
nu,10,1,0,-0.0729513929305954,
nu,10,1,1,-0.1318267090820564,
nu,10,1,2,0.8143398049805521,
nu,10,2,0,0.1293906463345031,
nu,10,2,1,-0.10968879801075143,
nu,10,2,2,-0.15936995566460915,
nu,11,0,0,-0.04022534772970482,
nu,11,0,1,0.409281735727068,
nu,11,0,2,0.0698311605523152,
nu,11,1,0,0.33193376499618826,
nu,11,1,1,0.25582064387755254,
nu,11,1,2,-0.45585790653557323,
nu,11,2,0,0.30648557596616216,
nu,11,2,1,0.3344757155826335,
nu,11,2,2,-0.16679694100965586,
nu,12,0,0,0.15995061262509172,
nu,12,0,1,-0.05636242484471915,
nu,12,0,2,0.11981057671794915,
nu,12,1,0,-0.202826233854119,
nu,12,1,1,-0.06106158517394189,
nu,12,1,2,0.328153312107645,
nu,12,2,0,0.01602575828387126,
nu,12,2,1,0.0040282508307810105,
nu,12,2,2,-0.4621853381816457,
nu,13,0,0,-0.14457262662132012,
nu,13,0,1,0.2286962830373041,
nu,13,0,2,0.06503768808529031,
nu,13,1,0,0.2499149287798385,
nu,13,1,1,0.2626256097404568,
nu,13,1,2,0.07894269557506006,
nu,13,2,0,-0.12159866367075398,
nu,13,2,1,-0.021813706138527456,
nu,13,2,2,-0.04195685201059535,
nu,14,0,0,0.2357986378051107,
nu,14,0,1,-0.6170571495264487,
nu,14,0,2,0.39390877250438083,
nu,14,1,0,0.3885091020936304,
nu,14,1,1,0.028040941403525865,
nu,14,1,2,-0.194639773540092,
nu,14,2,0,-0.2037287653947084,
nu,14,2,1,-0.025133841719151173,
nu,14,2,2,-0.39249531142714916,
nu,15,0,0,-0.425219201050398,
nu,15,0,1,0.18574769070614944,
nu,15,0,2,-0.2067309622881932,
nu,15,1,0,-0.12353726576568588,
nu,15,1,1,-0.33386048975725846,
nu,15,1,2,-0.11760748647594044,
nu,15,2,0,-0.1356890233064318,
nu,15,2,1,0.3279078566825854,
nu,15,2,2,-0.04917546679236012,
nu,16,0,0,0.6592928115969944,
nu,16,0,1,0.04095355133085671,
nu,16,0,2,0.26827245718461,
nu,16,1,0,-0.5899256373374138,
nu,16,1,1,0.4459454281918348,
nu,16,1,2,-0.059476646426797064,
nu,16,2,0,-0.5038551562330222,
nu,16,2,1,0.41589602210664733,
nu,16,2,2,-0.039652503109864734,
nu,17,0,0,0.4351527724338742,
nu,17,0,1,0.035040012110020224,
nu,17,0,2,0.008971669825668327,
nu,17,1,0,0.2560858540208585,
nu,17,1,1,0.2725466006635624,
nu,17,1,2,-0.33271464115726324,
nu,17,2,0,-0.18736149736817428,
nu,17,2,1,0.1795835039724078,
nu,17,2,2,0.1142127263085087,
nu,18,0,0,-0.030910493922273824,
nu,18,0,1,-0.38606704084682114,
nu,18,0,2,0.42435139346582007,
nu,18,1,0,0.13418542357148233,
nu,18,1,1,-0.062071510276957065,
nu,18,1,2,0.34519750944377603,
nu,18,2,0,0.2999606881848827,
nu,18,2,1,0.388430678713712,
nu,18,2,2,0.2413189062073247,
nu,19,0,0,0.27216274858043044,
nu,19,0,1,-0.0645640594832983,
nu,19,0,2,0.1534328139580461,
nu,19,1,0,0.2423194692933534,
nu,19,1,1,-0.39982475608212636,
nu,19,1,2,0.21255969794795648,
nu,19,2,0,-0.20054147553699608,
nu,19,2,1,-0.2477347601205369,
nu,19,2,2,0.09036105394607924,
nu,20,0,0,-0.2671190814125447,
nu,20,0,1,0.15728555056862376,
nu,20,0,2,-0.47886359526262634,
nu,20,1,0,-0.09657604654522281,
nu,20,1,1,-0.3182273309182094,
nu,20,1,2,-0.46547866933195436,
nu,20,2,0,-0.09442347564881803,
nu,20,2,1,0.07615936720855337,
nu,20,2,2,-0.3059312746425442,
nu,21,0,0,-0.2933434116605861,
nu,21,0,1,-0.1295059245677354,
nu,21,0,2,-0.6708491742350572,
nu,21,1,0,-0.08092866006939882,
nu,21,1,1,0.09899424529102041,
nu,21,1,2,-0.5256523090910206,
nu,21,2,0,-0.14850889000814851,
nu,21,2,1,0.1458414336090767,
nu,21,2,2,0.20256718138007995,
nu,22,0,0,0.486306745284922,
nu,22,0,1,0.09239447455090294,
nu,22,0,2,0.29038573292839764,
nu,22,1,0,0.15486826226342415,
nu,22,1,1,0.4071405741561087,
nu,22,1,2,0.25457243104244376,
nu,22,2,0,-0.14869774651653145,
nu,22,2,1,-0.016273453251877623,
nu,22,2,2,0.713904707160335,
nu,23,0,0,0.22727667414792943,
nu,23,0,1,0.1870092456986528,
nu,23,0,2,0.19751805514551068,
nu,23,1,0,-0.029852238204893737,
nu,23,1,1,-0.24535706341654528,
nu,23,1,2,0.6589202302329178,
nu,23,2,0,0.010380302012622689,
