var,u,r,c,val,id
R,,,,3,
C,,,,3,
U,,,,527,
sigmanu,,,,0.1,
alpha,,,0,0.2,
alpha,,,1,-0.48,
alpha,,,2,0.28,
beta,,0,0,-0.15,
beta,,0,1,-0.43,
beta,,0,2,0.94,
beta,,1,0,0.01,
beta,,1,1,0.49,
beta,,1,2,-1.23,
beta,,2,0,0.14,
beta,,2,1,-0.06,
beta,,2,2,0.3,
nu,0,0,0,0.0700134360719689,
nu,0,0,1,-0.1465990608878402,
nu,0,0,2,0.04481988605180254,
nu,0,1,0,0.07967483489752437,
nu,0,1,1,0.06275244881425412,
nu,0,1,2,-0.07004116055838105,
nu,0,2,0,0.014379901374700188,
nu,0,2,1,0.027156785545634998,
nu,0,2,2,-0.05288875030539425,
nu,1,0,0,0.2548685975681042,
nu,1,0,1,0.06722835011367917,
nu,1,0,2,-0.005435959136658841,
nu,1,1,0,-0.04456322687962321,
nu,1,1,1,-0.18540730374905157,
nu,1,1,2,-0.11847664711618355,
nu,1,2,0,-0.08095110858748372,
nu,1,2,1,0.018671374091125792,
nu,1,2,2,-0.007960644147863627,
nu,2,0,0,-0.09631928305891643,
nu,2,0,1,0.20702903833507863,
nu,2,0,2,-0.09500591536773939,
nu,2,1,0,0.149945808017944,
nu,2,1,1,0.03463109354020155,
nu,2,1,2,0.11549262083885492,
nu,2,2,0,-0.13005523980967734,
nu,2,2,1,-0.23138704300576635,
nu,2,2,2,-0.03063054534008741,
nu,3,0,0,0.08548723581736967,
nu,3,0,1,0.009857215191798663,
nu,3,0,2,0.053662496434069284,
nu,3,1,0,-0.05825969979607772,
nu,3,1,1,0.06783226714873103,
nu,3,1,2,-0.1851089855799386,
nu,3,2,0,0.07757873497179496,
nu,3,2,1,-0.030857896899331327,
nu,3,2,2,0.08943602197788986,
nu,4,0,0,-0.10007645768017806,
nu,4,0,1,-0.21478544365535684,
nu,4,0,2,0.07040114680144072,
nu,4,1,0,0.06679247522943683,
nu,4,1,1,0.031955489506988344,
nu,4,1,2,0.14500282867117953,
nu,4,2,0,-0.05014594711403353,
nu,4,2,1,0.06807879816398182,
nu,4,2,2,-0.08926216015129534,
nu,5,0,0,0.12926112817421417,
nu,5,0,1,-0.07198243322314574,
nu,5,0,2,-0.016834547502645902,
nu,5,1,0,0.09193123597406384,
nu,5,1,1,-0.09203530455509812,
nu,5,1,2,-0.1180120073880544,
nu,5,2,0,0.09202892556715903,
nu,5,2,1,-0.05759229243561809,
nu,5,2,2,0.09466535885645283,
nu,6,0,0,-0.10419943940388751,
nu,6,0,1,0.05794264588088033,
nu,6,0,2,-0.12301782558516972,
nu,6,1,0,0.02289281834467414,
nu,6,1,1,-0.059028358644739765,
nu,6,1,2,-0.0721451615862918,
nu,6,2,0,0.04173437556501275,
nu,6,2,1,0.038377151245099606,
nu,6,2,2,-0.021142277179690694,
nu,7,0,0,0.05300347783250098,
nu,7,0,1,0.16623399028261782,
nu,7,0,2,0.07115180523344855,
nu,7,1,0,0.11998895990470838,
nu,7,1,1,0.05714530655553429,
nu,7,1,2,-0.12412377445888545,
nu,7,2,0,0.012467410217814057,
nu,7,2,1,0.17827930698800026,
nu,7,2,2,0.04462843905582542,
nu,8,0,0,0.09572054895099238,
nu,8,0,1,0.042240509287511274,
nu,8,0,2,-0.14584493882545102,
nu,8,1,0,0.17443613030880162,
nu,8,1,1,-0.1940815628207096,
nu,8,1,2,0.19549061896678666,
nu,8,2,0,-0.004243257975613923,
nu,8,2,1,0.0076625627115422534,
nu,8,2,2,0.1966717451620224,
nu,9,0,0,-0.14413379404722101,
nu,9,0,1,-0.15800855821905174,
nu,9,0,2,-0.1416068619323252,
nu,9,1,0,0.03400408550961213,
nu,9,1,1,-0.08283325549950576,
nu,9,1,2,0.06389527049962407,
nu,9,2,0,0.14189309625637164,
nu,9,2,1,-0.18916891915027795,
nu,9,2,2,0.06222885307774112,
nu,10,0,0,0.004876737500045442,
nu,10,0,1,0.10080192148777806,
nu,10,0,2,-0.06484249601165004,
nu,10,1,0,-0.009919078612047013,
nu,10,1,1,0.016167390608098686,
nu,10,1,2,-0.053909141664621574,
nu,10,2,0,-0.0891990604683926,
nu,10,2,1,0.024661040327024486,
nu,10,2,2,0.0037444972280717415,
nu,11,0,0,-0.007835133061604521,
nu,11,0,1,-0.10663962658195553,
nu,11,0,2,0.11518740508725211,
nu,11,1,0,0.14987648333543108,
nu,11,1,1,-0.09030285773833069,
nu,11,1,2,-0.04843624276455838,
nu,11,2,0,0.11871260298082165,
nu,11,2,1,-0.1921204120227779,
nu,11,2,2,0.03124410961835883,
nu,12,0,0,-0.058337697193103694,
nu,12,0,1,0.006585523687192063,
nu,12,0,2,0.04820500107762604,
nu,12,1,0,-0.1093116444286458,
nu,12,1,1,-0.12232206664800671,
nu,12,1,2,0.14648326825359526,
nu,12,2,0,0.012750051112414118,
nu,12,2,1,0.027700006228155438,
nu,12,2,2,-0.06203895040707813,
nu,13,0,0,-0.10875050089575336,
nu,13,0,1,-0.026380667997793872,
nu,13,0,2,-0.04567056541952086,
nu,13,1,0,0.1153248467139711,
nu,13,1,1,-0.048822033356933026,
nu,13,1,2,0.13602060958500672,
nu,13,2,0,-0.061727574007112096,
nu,13,2,1,-0.03902871501774746,
nu,13,2,2,-0.1236415093506103,
nu,14,0,0,-0.05137170226540336,
nu,14,0,1,-0.16316883436056634,
nu,14,0,2,0.07240621995334662,
nu,14,1,0,-0.10478034103847553,
nu,14,1,1,0.1886233843416516,
nu,14,1,2,0.10366576276012673,
nu,14,2,0,0.19448805492589877,
nu,14,2,1,-0.04625255900591624,
nu,14,2,2,0.18105588152330948,
nu,15,0,0,-0.12744071792490805,
nu,15,0,1,-0.12945385460737285,
nu,15,0,2,-0.07037361037037737,
nu,15,1,0,0.1743783104881606,
nu,15,1,1,-0.22478893315523624,
nu,15,1,2,0.026010165720640854,
nu,15,2,0,0.0532992295764218,
nu,15,2,1,-0.08962261041763303,
nu,15,2,2,0.11791143237493767,
nu,16,0,0,-0.08703895052946106,
nu,16,0,1,-0.030463630907932526,
nu,16,0,2,0.09248031699269044,
nu,16,1,0,-0.05373624084155942,
nu,16,1,1,-0.01133919234009928,
nu,16,1,2,0.14324566319674115,
nu,16,2,0,-0.235228605919726,
nu,16,2,1,0.03462716081679601,
nu,16,2,2,0.09765436774685682,
nu,17,0,0,-0.08097554402545895,
nu,17,0,1,0.011945514707216665,
nu,17,0,2,0.0863734116462549,
nu,17,1,0,-0.05024464325258498,
nu,17,1,1,0.05125181975708493,
nu,17,1,2,-0.18540473970475935,
nu,17,2,0,-0.1525616258401943,
nu,17,2,1,-0.03508052773379161,
nu,17,2,2,-0.03581516439714921,
nu,18,0,0,0.11632384499322548,
nu,18,0,1,-0.0951166146563806,
nu,18,0,2,0.0940307049014577,
nu,18,1,0,0.035608317680538744,
nu,18,1,1,-0.19731422701011903,
nu,18,1,2,0.10636542344188049,
nu,18,2,0,-0.041512499933476055,
nu,18,2,1,0.17129115774139408,
nu,18,2,2,-0.04997169358034831,
nu,19,0,0,0.07593417844597727,
nu,19,0,1,-0.0026275550582361418,
nu,19,0,2,0.02300522258209914,
nu,19,1,0,-0.13968436767528858,
nu,19,1,1,0.017507199782203164,
nu,19,1,2,-0.0704440214546973,
nu,19,2,0,-0.03230980102232156,
nu,19,2,1,0.024100048972940435,
nu,19,2,2,0.03235720996089525,
nu,20,0,0,-0.11918572519099915,
nu,20,0,1,0.15846091025322845,
nu,20,0,2,0.2379413334603433,
nu,20,1,0,-0.009448246586215616,
nu,20,1,1,-0.06162830642313932,
nu,20,1,2,0.04727001348977922,
nu,20,2,0,-0.026158196761667807,
nu,20,2,1,0.029560276029406196,
nu,20,2,2,-0.023496279033989265,
nu,21,0,0,0.0015869641817264635,
nu,21,0,1,-0.007523979887767818,
nu,21,0,2,0.09400779545751048,
nu,21,1,0,0.0428640988074911,
nu,21,1,1,0.002339621255206037,
nu,21,1,2,-0.08493333623779908,
nu,21,2,0,0.15299520550222184,
nu,21,2,1,-0.08299902640636497,
nu,21,2,2,-0.06840014119956844,
nu,22,0,0,-0.13733134834578345,
nu,22,0,1,-0.2750368787151544,
nu,22,0,2,-0.04204305483275683,
nu,22,1,0,-0.16729682131294277,
nu,22,1,1,-0.07175941103111133,
nu,22,1,2,0.056220679273413676,
nu,22,2,0,-0.024216909578090473,
nu,22,2,1,0.23936464692192466,
nu,22,2,2,-0.014270020685090368,
nu,23,0,0,-0.10671390542553164,
nu,23,0,1,0.030650303970153836,
nu,23,0,2,0.11745419875879337,
nu,23,1,0,-0.1319856214649164,
nu,23,1,1,0.04726035147940244,
nu,23,1,2,-0.14413538942832393,
