var,u,r,c,val,id
R,,,,3,
C,,,,3,
U,,,,2774,
sigmanu,,,,0.02,
sigmabeta,,,,1.2201856016544574,
alpha,,,0,0.2,
alpha,,,1,-0.48,
alpha,,,2,0.28,
beta,,0,0,-0.15,
beta,,0,1,-0.43,
beta,,0,2,0.94,
beta,,1,0,0.01,
beta,,1,1,0.49,
beta,,1,2,-1.23,
beta,,2,0,0.14,
beta,,2,1,-0.06,
beta,,2,2,0.3,
nu,0,0,0,-0.0007762080086159973,
nu,0,0,1,-0.002778238992928339,
nu,0,0,2,0.022561052541367976,
nu,0,1,0,-0.031010620851437458,
nu,0,1,1,-0.03015969510215366,
nu,0,1,2,0.0007303832451510672,
nu,0,2,0,0.0033566692343031113,
nu,0,2,1,-0.018529690878518357,
nu,0,2,2,-0.0051796884438576885,
nu,1,0,0,-0.019922703873816894,
nu,1,0,1,-0.00476212118716518,
nu,1,0,2,0.031002484905259475,
nu,1,1,0,0.008636401642017852,
nu,1,1,1,-0.0156468008474262,
nu,1,1,2,0.01761439604237669,
nu,1,2,0,-0.015822864788583024,
nu,1,2,1,0.009599928658369061,
nu,1,2,2,-0.020492452896257507,
nu,2,0,0,0.005243069759539393,
nu,2,0,1,0.005790140397864019,
nu,2,0,2,-0.008561996417127071,
nu,2,1,0,-0.02389207574274562,
nu,2,1,1,0.006593003739206071,
nu,2,1,2,-0.002826325963684706,
nu,2,2,0,0.02391079754789166,
nu,2,2,1,-0.017414717351810827,
nu,2,2,2,-0.0005852702138353094,
nu,3,0,0,0.03115251360467737,
nu,3,0,1,-0.033674301323292355,
nu,3,0,2,0.015042602958410534,
nu,3,1,0,0.016612717914670012,
nu,3,1,1,0.01792258065561858,
nu,3,1,2,0.008107040009824651,
nu,3,2,0,0.02569866714242619,
nu,3,2,1,-0.006009284237178669,
nu,3,2,2,0.009891692611228409,
nu,4,0,0,-0.004342221054344592,
nu,4,0,1,-0.003700648765885217,
nu,4,0,2,-0.003585266566639822,
nu,4,1,0,-0.004495777905743478,
nu,4,1,1,0.04072373707148613,
nu,4,1,2,0.002086372858349117,
nu,4,2,0,0.023582725280071715,
nu,4,2,1,-0.02147759611501815,
nu,4,2,2,-0.011851770778318949,
nu,5,0,0,-0.04582315257314962,
nu,5,0,1,0.007654789264144257,
nu,5,0,2,0.009630165776570276,
nu,5,1,0,0.010399847285379469,
nu,5,1,1,0.020080265420606258,
nu,5,1,2,-0.008990858068769647,
nu,5,2,0,-0.027919499148201854,
nu,5,2,1,0.0068407818660601305,
nu,5,2,2,0.012066354576388993,
nu,6,0,0,-0.01090232656009571,
nu,6,0,1,-0.00815824940052795,
nu,6,0,2,0.021767338494690147,
nu,6,1,0,-0.02181244716182195,
nu,6,1,1,-0.002670007304363897,
nu,6,1,2,-0.0030781408698463686,
nu,6,2,0,-0.02282149191012023,
nu,6,2,1,0.005581279789434623,
nu,6,2,2,0.005486832555639143,
nu,7,0,0,-0.019998046811725373,
nu,7,0,1,-0.000604274012227457,
nu,7,0,2,0.030711162631942512,
nu,7,1,0,0.0022932655709307723,
nu,7,1,1,-0.006423132713955115,
nu,7,1,2,0.014253016654620865,
nu,7,2,0,-0.011604756798559268,
nu,7,2,1,-0.017746936565153748,
nu,7,2,2,0.007982678650876707,
nu,8,0,0,-0.00567221490174305,
nu,8,0,1,0.0393996929587776,
nu,8,0,2,-0.018506122426869,
nu,8,1,0,-0.008336804329492955,
nu,8,1,1,-0.012723824098370196,
nu,8,1,2,-0.002863431562489138,
nu,8,2,0,0.006418758663470525,
nu,8,2,1,-0.006433618775672223,
nu,8,2,2,-0.004712984267683906,
nu,9,0,0,0.04052360861255962,
nu,9,0,1,-0.009232545277054915,
nu,9,0,2,-0.006176606992174261,
nu,9,1,0,-0.022865338729200206,
nu,9,1,1,-0.007749478524333164,
nu,9,1,2,-0.024234212304552916,
nu,9,2,0,-0.008695725089620354,
nu,9,2,1,0.012223054910664832,
nu,9,2,2,0.03490489276278291,
nu,10,0,0,-0.0312365877099694,
nu,10,0,1,0.036370387456698905,
nu,10,0,2,-0.008859848549320981,
nu,10,1,0,0.0038658911651666492,
nu,10,1,1,-0.0029336708670938405,
nu,10,1,2,-0.01367176887179955,
nu,10,2,0,0.00734954548158151,
nu,10,2,1,0.013756674157388404,
nu,10,2,2,0.002087117718273801,
nu,11,0,0,0.0291953908266345,
nu,11,0,1,0.0016207195312041844,
nu,11,0,2,-0.010828172532765912,
nu,11,1,0,-0.03599974924190582,
nu,11,1,1,0.0026544933094540535,
nu,11,1,2,0.00267326311913596,
nu,11,2,0,-0.03544630428728335,
nu,11,2,1,-0.010538539038686234,
nu,11,2,2,0.04222531384662248,
nu,12,0,0,0.012974213716031219,
nu,12,0,1,0.0019083731949060545,
nu,12,0,2,-0.015125106073077044,
nu,12,1,0,0.01775202160759263,
nu,12,1,1,-0.001635431344601701,
nu,12,1,2,-0.014929312281031226,
nu,12,2,0,-0.0197992787161807,
nu,12,2,1,-0.006389018055291629,
nu,12,2,2,0.006136291044084585,
nu,13,0,0,-0.008106554970138541,
nu,13,0,1,-0.018162470979183054,
nu,13,0,2,0.03937928324269002,
nu,13,1,0,-0.01748973501920586,
nu,13,1,1,-0.026946694962249995,
nu,13,1,2,-0.013157607295802176,
nu,13,2,0,0.007885187179783204,
nu,13,2,1,-0.0039912811407128435,
nu,13,2,2,0.010836170309095505,
nu,14,0,0,-0.04131109035468947,
nu,14,0,1,0.009818764967879423,
nu,14,0,2,-0.025404396827871212,
nu,14,1,0,-0.002316650255154781,
nu,14,1,1,0.015485458196938695,
nu,14,1,2,0.0006687361454178475,
nu,14,2,0,0.02534953899709763,
nu,14,2,1,0.001211143808376447,
nu,14,2,2,-0.008685068414630293,
nu,15,0,0,0.018263712061135,
nu,15,0,1,0.001229259512490477,
nu,15,0,2,-0.042438556515543846,
nu,15,1,0,-0.023351238932810763,
nu,15,1,1,-0.0062093747820298195,
nu,15,1,2,0.0018523694236494137,
nu,15,2,0,0.009569264104236475,
nu,15,2,1,-0.018900239299438015,
nu,15,2,2,0.023889619971232456,
nu,16,0,0,0.012786238201193373,
nu,16,0,1,0.023588087618837184,
nu,16,0,2,-0.0004452486283617052,
nu,16,1,0,-0.017944306758046695,
nu,16,1,1,-0.004669380469044859,
nu,16,1,2,0.010447554822134997,
nu,16,2,0,-0.01762646803612239,
nu,16,2,1,0.017509127663081714,
nu,16,2,2,0.006107475232974335,
nu,17,0,0,0.011387030751001892,
nu,17,0,1,0.014722907146168918,
nu,17,0,2,-0.004758018236519224,
nu,17,1,0,-0.021519542124772965,
nu,17,1,1,0.005962277007651506,
nu,17,1,2,0.0031315382797951763,
nu,17,2,0,0.026130089823999836,
nu,17,2,1,-0.0577115071824163,
nu,17,2,2,-0.023352043869865613,
nu,18,0,0,0.020957816063112727,
nu,18,0,1,0.00028389026961955777,
nu,18,0,2,0.015656481955093726,
nu,18,1,0,-0.010661937460215256,
nu,18,1,1,0.018486524168510154,
nu,18,1,2,-0.012820023982052398,
nu,18,2,0,-0.02868178452594955,
nu,18,2,1,0.024122540850762986,
nu,18,2,2,0.028201087275122882,
nu,19,0,0,0.00910893472045421,
nu,19,0,1,0.00040962169927222236,
nu,19,0,2,-0.01738684607864771,
nu,19,1,0,-0.01183403309228064,
nu,19,1,1,-0.005945375770884775,
nu,19,1,2,-0.03645957831911684,
nu,19,2,0,-0.02497737221803764,
nu,19,2,1,-0.018153877916954053,
nu,19,2,2,-0.012721635337234749,
nu,20,0,0,-0.01224859811359233,
nu,20,0,1,0.017239685117957315,
nu,20,0,2,-0.021984326285966915,
nu,20,1,0,0.030546662964429767,
nu,20,1,1,-0.007686379055646897,
nu,20,1,2,0.005024323127438057,
nu,20,2,0,-0.046686496331516336,
nu,20,2,1,-0.016934854833038526,
nu,20,2,2,0.029292328958296754,
nu,21,0,0,0.03588587144048817,
nu,21,0,1,0.007988481297447725,
nu,21,0,2,0.009402374734024166,
nu,21,1,0,-0.010554551273937693,
nu,21,1,1,-0.022718115864417354,
nu,21,1,2,0.02737155803756508,
nu,21,2,0,-0.01623695810048309,
nu,21,2,1,-0.023657856523030374,
nu,21,2,2,0.038165906026955854,
nu,22,0,0,0.05725661855531401,
nu,22,0,1,-0.025007496966959197,
nu,22,0,2,-0.004618972558247503,
nu,22,1,0,0.02046107720008581,
nu,22,1,1,0.0008788588282661602,
nu,22,1,2,-0.004553918030707038,
nu,22,2,0,0.016913360498032104,
nu,22,2,1,0.028616058873391303,
nu,22,2,2,-0.02477000643881161,
nu,23,0,0,0.021520114343384827,
nu,23,0,1,0.02883757301959272,
nu,23,0,2,0.013615016303430316,
nu,23,1,0,-0.013996055071721017,
