var,u,r,c,val,id
R,,,,3,
C,,,,3,
U,,,,2774,
sigmanu,,,,0.1,
alpha,,,0,0.28,
alpha,,,1,0.2,
alpha,,,2,-0.48,
beta,,0,0,-0.15,
beta,,0,1,-0.43,
beta,,0,2,0.94,
beta,,1,0,0.01,
beta,,1,1,0.49,
beta,,1,2,-1.23,
beta,,2,0,0.14,
beta,,2,1,-0.06,
beta,,2,2,0.3,
nu,0,0,0,0.04122798403062419,
nu,0,0,1,0.015123574851561405,
nu,0,0,2,-0.08978607055568677,
nu,0,1,0,-0.05527877152998655,
nu,0,1,1,-0.020240523093823237,
nu,0,1,2,-0.17431935170118917,
nu,0,2,0,0.03370793227008617,
nu,0,2,1,0.14470811129725325,
nu,0,2,2,0.20121272924348815,
nu,1,0,0,-0.029522489910912303,
nu,1,0,1,-0.15600610642937957,
nu,1,0,2,0.1356034463117637,
nu,1,1,0,-0.1248149311404544,
nu,1,1,1,0.1353215352115773,
nu,1,1,2,-0.21024102126421385,
nu,1,2,0,-0.003644394229363024,
nu,1,2,1,-0.0038789154080320076,
nu,1,2,2,0.10369058284578014,
nu,2,0,0,-0.1061678386069598,
nu,2,0,1,-0.097767737954568,
nu,2,0,2,-0.0718199466893853,
nu,2,1,0,-0.08594868582560382,
nu,2,1,1,0.017079816499473877,
nu,2,1,2,-0.1321486257411657,
nu,2,2,0,0.10521183847958337,
nu,2,2,1,-0.05429401184829352,
nu,2,2,2,-0.034495866949565634,
nu,3,0,0,-0.05036403184103283,
nu,3,0,1,0.010233211047122437,
nu,3,0,2,-0.10502191369193059,
nu,3,1,0,-0.06720620038233076,
nu,3,1,1,0.13361673167763644,
nu,3,1,2,0.16856903296671155,
nu,3,2,0,0.054366056883752845,
nu,3,2,1,0.1449604139752776,
nu,3,2,2,0.043069416791078785,
nu,4,0,0,0.1476058828143779,
nu,4,0,1,-0.026246230866614817,
nu,4,0,2,0.03725138291274388,
nu,4,1,0,0.039688870605729405,
nu,4,1,1,-0.034639724400767735,
nu,4,1,2,0.13076509173247275,
nu,4,2,0,-0.20939964637221148,
nu,4,2,1,-0.021468921282694314,
nu,4,2,2,-0.08477948104247401,
nu,5,0,0,-0.09412485452830105,
nu,5,0,1,-0.1137731425301462,
nu,5,0,2,0.0598490370378818,
nu,5,1,0,-0.04633676625093599,
nu,5,1,1,0.06834889851763681,
nu,5,1,2,0.032868053562939537,
nu,5,2,0,-0.015071347916150335,
nu,5,2,1,0.050512779670849745,
nu,5,2,2,0.036783066492832805,
nu,6,0,0,0.017670512744673406,
nu,6,0,1,0.0371951380197964,
nu,6,0,2,0.011696171780960052,
nu,6,1,0,-0.04032015682273745,
nu,6,1,1,-0.06330944001511535,
nu,6,1,2,0.011625406565547891,
nu,6,2,0,-0.016681370080932567,
nu,6,2,1,0.0535412517992111,
nu,6,2,2,0.1626905716162847,
nu,7,0,0,0.07550110039178706,
nu,7,0,1,-0.11896272929089308,
nu,7,0,2,0.04101750496210865,
nu,7,1,0,0.05583229712967142,
nu,7,1,1,0.0769841156744493,
nu,7,1,2,-0.01968755196572336,
nu,7,2,0,0.01606719425421388,
nu,7,2,1,0.08858157378401055,
nu,7,2,2,-0.1375277679434656,
nu,8,0,0,0.037025186793314735,
nu,8,0,1,-0.027016007923792218,
nu,8,0,2,-0.0160925184705647,
nu,8,1,0,0.054381820788210085,
nu,8,1,1,0.09328705707756746,
nu,8,1,2,0.07151864735521651,
nu,8,2,0,-0.13825711931156137,
nu,8,2,1,0.0025473384139430844,
nu,8,2,2,-0.06408391470280789,
nu,9,0,0,-0.044324222387365136,
nu,9,0,1,-0.10788503003917932,
nu,9,0,2,0.06530922820035667,
nu,9,1,0,-0.05731470432471646,
nu,9,1,1,0.030156400572517672,
nu,9,1,2,0.046643484484955255,
nu,9,2,0,0.010618273428818104,
nu,9,2,1,-0.07914015121950152,
nu,9,2,2,0.01123779610604908,
nu,10,0,0,-0.11900940039522032,
nu,10,0,1,0.034897173295103945,
nu,10,0,2,0.00659017866285061,
nu,10,1,0,0.16024753953994442,
nu,10,1,1,0.1627074910479005,
nu,10,1,2,0.13979379269263337,
nu,10,2,0,0.1478327797025656,
nu,10,2,1,0.026004141124030433,
nu,10,2,2,0.059611616004985046,
nu,11,0,0,-0.08298651415120642,
nu,11,0,1,-0.04068189611951317,
nu,11,0,2,0.05901668681279393,
nu,11,1,0,-0.11135872495399828,
nu,11,1,1,0.08525144018429476,
nu,11,1,2,-0.049157783856644155,
nu,11,2,0,-0.14067421429514482,
nu,11,2,1,0.1709921481376313,
nu,11,2,2,-0.012899665555698825,
nu,12,0,0,-0.14811386767500848,
nu,12,0,1,-0.03551807665468115,
nu,12,0,2,-0.014164852461887145,
nu,12,1,0,-0.04276009457445453,
nu,12,1,1,0.08403050091729658,
nu,12,1,2,-0.03914325485654402,
nu,12,2,0,0.17099732753967178,
nu,12,2,1,0.1402080719584583,
nu,12,2,2,0.09222770910260597,
nu,13,0,0,0.08297235720490087,
nu,13,0,1,0.021760643464730445,
nu,13,0,2,-0.15319207873481555,
nu,13,1,0,0.03364697226247366,
nu,13,1,1,-0.14940338894246535,
nu,13,1,2,-0.16591329567527202,
nu,13,2,0,-0.0018750238366176397,
nu,13,2,1,-0.1863152092550387,
nu,13,2,2,0.07731861416060032,
nu,14,0,0,0.004445623789917974,
nu,14,0,1,0.14723216501706998,
nu,14,0,2,0.053178091539128225,
nu,14,1,0,-0.031243519146781466,
nu,14,1,1,0.10179120639471151,
nu,14,1,2,-0.02990374593536327,
nu,14,2,0,-0.02423064758697635,
nu,14,2,1,-0.010115901299588087,
nu,14,2,2,-0.05869254748170388,
nu,15,0,0,0.07989719493858888,
nu,15,0,1,0.02772185806061328,
nu,15,0,2,0.08618720576451899,
nu,15,1,0,0.00966698108832371,
nu,15,1,1,-0.018202740523570904,
nu,15,1,2,0.1047707421661217,
nu,15,2,0,0.06956205157345408,
nu,15,2,1,0.08361781907005811,
nu,15,2,2,-0.033265416583235174,
nu,16,0,0,0.03592994741686062,
nu,16,0,1,0.14296648206890927,
nu,16,0,2,0.1596246912316801,
nu,16,1,0,0.08433258953044677,
nu,16,1,1,-0.10981757236290607,
nu,16,1,2,-0.07505808292777605,
nu,16,2,0,0.023034093700738334,
nu,16,2,1,0.04474364964283942,
nu,16,2,2,-0.04175319562323243,
nu,17,0,0,-0.08123370477870798,
nu,17,0,1,0.04179026757693599,
nu,17,0,2,0.08094416851907615,
nu,17,1,0,0.002377421571356517,
nu,17,1,1,-0.07455277736894267,
nu,17,1,2,0.06226916525884585,
nu,17,2,0,0.14937386069105807,
nu,17,2,1,0.10313562093683537,
nu,17,2,2,-0.01767625333200068,
nu,18,0,0,0.13783949764345912,
nu,18,0,1,0.05717212156529494,
nu,18,0,2,-0.07600184350351369,
nu,18,1,0,-0.05100898975089623,
nu,18,1,1,-0.0645959385081803,
nu,18,1,2,-0.014716531964774182,
nu,18,2,0,-0.11153392347896529,
nu,18,2,1,-0.15192458513890794,
nu,18,2,2,-0.0793430033305153,
nu,19,0,0,0.0959645735458908,
nu,19,0,1,0.0078177070745451,
nu,19,0,2,-0.12907727336857122,
nu,19,1,0,0.08229408075798735,
nu,19,1,1,0.13068261795990077,
nu,19,1,2,-0.14190613092326387,
nu,19,2,0,0.007255451523645706,
nu,19,2,1,0.032210761897425666,
nu,19,2,2,-0.0774368036525418,
nu,20,0,0,0.05340040056422882,
nu,20,0,1,0.09507816472609815,
nu,20,0,2,-0.048581514997166564,
nu,20,1,0,-0.006744828437058028,
nu,20,1,1,-0.020209855787456654,
nu,20,1,2,-0.06112280755138477,
nu,20,2,0,-0.0490058829760493,
nu,20,2,1,-0.03544670156853302,
nu,20,2,2,-0.13469013230432197,
nu,21,0,0,-0.14687131567631143,
nu,21,0,1,-0.054698066800024425,
nu,21,0,2,0.06220370834163225,
nu,21,1,0,-0.030576406853075104,
nu,21,1,1,-0.00048229847711639406,
nu,21,1,2,-0.04791999146829373,
nu,21,2,0,0.14413618061750333,
nu,21,2,1,0.04827114372755553,
nu,21,2,2,0.03220340904249963,
nu,22,0,0,0.035367428703726916,
nu,22,0,1,-0.03096471266840961,
nu,22,0,2,0.03396792740748422,
nu,22,1,0,0.17769434880347823,
nu,22,1,1,0.11037771276346664,
nu,22,1,2,-0.20328960471993485,
nu,22,2,0,0.09794213424583731,
nu,22,2,1,0.042226787845187935,
nu,22,2,2,-0.1122324789703873,
nu,23,0,0,0.02673385481682805,
nu,23,0,1,-0.02515883622492271,
nu,23,0,2,-0.09084907790732177,
nu,23,1,0,0.034147628267683645,
nu,23,1,1,-0.14571569391969702,
nu,23,1,2,0.07205893556637366,
