var,u,r,c,val,id
R,,,,3,
C,,,,3,
U,,,,527,
sigmanu,,,,0.02,
alpha,,,0,0.28,
alpha,,,1,0.2,
alpha,,,2,-0.48,
beta,,0,0,-0.15,
beta,,0,1,-0.43,
beta,,0,2,0.94,
beta,,1,0,0.01,
beta,,1,1,0.49,
beta,,1,2,-1.23,
beta,,2,0,0.14,
beta,,2,1,-0.06,
beta,,2,2,0.3,
nu,0,0,0,-0.0037241680874290084,
nu,0,0,1,-0.00046101780561164096,
nu,0,0,2,0.02212824930572832,
nu,0,1,0,0.030412687547237145,
nu,0,1,1,0.010979136313586935,
nu,0,1,2,0.0024424586776887747,
nu,0,2,0,0.02115767225994747,
nu,0,2,1,-0.020768183511145732,
nu,0,2,2,-0.014321187338257102,
nu,1,0,0,0.02798855108929041,
nu,1,0,1,-0.020390334728705384,
nu,1,0,2,-0.011435591502015674,
nu,1,1,0,-0.014324850808962055,
nu,1,1,1,0.0013135163405520456,
nu,1,1,2,0.02708742343688675,
nu,1,2,0,0.027459400958663283,
nu,1,2,1,0.00824746637078047,
nu,1,2,2,0.008808566072444013,
nu,2,0,0,0.008226475804079009,
nu,2,0,1,0.003537792469447687,
nu,2,0,2,-0.012175019181941638,
nu,2,1,0,0.02738632232210137,
nu,2,1,1,-0.006377287188687186,
nu,2,1,2,0.009401663921473569,
nu,2,2,0,-0.004475297387310673,
nu,2,2,1,0.021243400947360797,
nu,2,2,2,-0.02657778548534656,
nu,3,0,0,-0.006484490634706713,
nu,3,0,1,0.01542938103780328,
nu,3,0,2,0.02231846332606291,
nu,3,1,0,-0.01477586306468053,
nu,3,1,1,-0.012393043148915373,
nu,3,1,2,-0.013295000317455452,
nu,3,2,0,0.046219903175617805,
nu,3,2,1,0.002790778629276486,
nu,3,2,2,-0.00910138569492841,
nu,4,0,0,0.0016039196632791075,
nu,4,0,1,-0.010421807670575989,
nu,4,0,2,-0.0034731641401176683,
nu,4,1,0,0.031933957651721086,
nu,4,1,1,0.008233418052829566,
nu,4,1,2,-0.029780592169177167,
nu,4,2,0,-0.00422980436306325,
nu,4,2,1,0.014852149994769748,
nu,4,2,2,-0.026438054749921613,
nu,5,0,0,0.0061066535076473305,
nu,5,0,1,-0.0022566158551505233,
nu,5,0,2,-0.017510822072901666,
nu,5,1,0,0.007796882799196223,
nu,5,1,1,0.019884544406675975,
nu,5,1,2,0.03207130170738459,
nu,5,2,0,0.0010485702776243944,
nu,5,2,1,-0.001032375295876603,
nu,5,2,2,0.010323497739326337,
nu,6,0,0,-0.0040213955208688035,
nu,6,0,1,-0.0174989596615146,
nu,6,0,2,0.0038275979590142173,
nu,6,1,0,0.011635106950056104,
nu,6,1,1,-0.002622741790631433,
nu,6,1,2,-0.008900328012372949,
nu,6,2,0,0.03000103076659033,
nu,6,2,1,-0.014628079664712551,
nu,6,2,2,0.0164059899910724,
nu,7,0,0,0.010543414221480724,
nu,7,0,1,-0.02408456156106198,
nu,7,0,2,0.010939555961788416,
nu,7,1,0,-0.024131075397621875,
nu,7,1,1,0.018876380350318467,
nu,7,1,2,0.0005900662063573758,
nu,7,2,0,-0.013613855527933483,
nu,7,2,1,0.002785062011600198,
nu,7,2,2,-0.023282423839002087,
nu,8,0,0,0.005175318073055879,
nu,8,0,1,-0.03786952575978675,
nu,8,0,2,0.04311743066963858,
nu,8,1,0,0.007203667602173567,
nu,8,1,1,0.010624106094430763,
nu,8,1,2,-0.01476390624827495,
nu,8,2,0,-0.03522864872303033,
nu,8,2,1,0.0025590385831245344,
nu,8,2,2,0.007710218712130235,
nu,9,0,0,-0.017428705007661055,
nu,9,0,1,0.009155219079706234,
nu,9,0,2,-0.026412557739932452,
nu,9,1,0,-0.04472262119574243,
nu,9,1,1,-0.01288407747296888,
nu,9,1,2,-0.025038666763377737,
nu,9,2,0,0.026063222656997787,
nu,9,2,1,-0.023817632583161275,
nu,9,2,2,0.007171346066254747,
nu,10,0,0,0.011429940057044952,
nu,10,0,1,-0.0031228041538394202,
nu,10,0,2,0.023702926233707844,
nu,10,1,0,-0.014058619150141274,
nu,10,1,1,0.01994150570542974,
nu,10,1,2,-0.014109850681117253,
nu,10,2,0,-0.03643977948546345,
nu,10,2,1,-0.00341172978767712,
nu,10,2,2,0.013321419936810408,
nu,11,0,0,-0.008123422584394885,
nu,11,0,1,0.023168575368875177,
nu,11,0,2,0.03956942285103782,
nu,11,1,0,0.011666157734256619,
nu,11,1,1,-0.027281803693186835,
nu,11,1,2,-0.023304666971285526,
nu,11,2,0,-0.004309748929919643,
nu,11,2,1,-0.011838843513452268,
nu,11,2,2,-0.02472984292944086,
nu,12,0,0,-0.010507985458640401,
nu,12,0,1,-0.006871689839581363,
nu,12,0,2,0.010470916440065703,
nu,12,1,0,0.020766287431514936,
nu,12,1,1,0.01580197766345881,
nu,12,1,2,0.0004931142627500051,
nu,12,2,0,-0.011347870904249602,
nu,12,2,1,0.004026826461025451,
nu,12,2,2,-0.014502351611865694,
nu,13,0,0,-0.006922113935805524,
nu,13,0,1,-0.0053998072859095525,
nu,13,0,2,-0.002106643972694,
nu,13,1,0,0.05635900674048878,
nu,13,1,1,0.0017261590477929967,
nu,13,1,2,0.013739762426162594,
nu,13,2,0,-0.003113759360931445,
nu,13,2,1,0.0014962012045001694,
nu,13,2,2,0.013604540376385421,
nu,14,0,0,0.026280839581863197,
nu,14,0,1,0.0058090391683798814,
nu,14,0,2,-0.01580519508531575,
nu,14,1,0,-0.005101018815346961,
nu,14,1,1,-0.00894996444280688,
nu,14,1,2,-0.018577262473960632,
nu,14,2,0,-0.02761145502062551,
nu,14,2,1,0.00946297236070584,
nu,14,2,2,-0.006306256067897309,
nu,15,0,0,0.04803896792042964,
nu,15,0,1,0.011789261173679344,
nu,15,0,2,-0.0041058379024587754,
nu,15,1,0,0.01362529717140488,
nu,15,1,1,0.003995751602666131,
nu,15,1,2,-0.028180125201825446,
nu,15,2,0,-0.0009756142350207941,
nu,15,2,1,0.021335826871669794,
nu,15,2,2,0.026540690043272697,
nu,16,0,0,0.00711436196749668,
nu,16,0,1,0.0106065485970685,
nu,16,0,2,0.0007754315745180929,
nu,16,1,0,0.043983107636980275,
nu,16,1,1,-0.0016877652739024085,
nu,16,1,2,-0.0021372080728561116,
nu,16,2,0,0.012781461351109802,
nu,16,2,1,-0.007096572049366062,
nu,16,2,2,0.008878217671766275,
nu,17,0,0,0.02554641864141094,
nu,17,0,1,0.017347669047990955,
nu,17,0,2,-0.009346097663870068,
nu,17,1,0,0.04163852675789032,
nu,17,1,1,-0.015553677684417233,
nu,17,1,2,-0.0071228237159111085,
nu,17,2,0,-0.009096915295448427,
nu,17,2,1,0.027106404660669048,
nu,17,2,2,0.00043388825928086794,
nu,18,0,0,0.007650239928684799,
nu,18,0,1,-0.01285558864112829,
nu,18,0,2,-0.0024527409011326773,
nu,18,1,0,0.013819334160896988,
nu,18,1,1,-0.0040991578852310195,
nu,18,1,2,0.0032240712126736515,
nu,18,2,0,0.008080054260448,
nu,18,2,1,-0.009212330699763932,
nu,18,2,2,-0.015563708186822067,
nu,19,0,0,-0.007982203178349051,
nu,19,0,1,-0.023576714721628256,
nu,19,0,2,0.011970661413772232,
nu,19,1,0,-0.018141709276443867,
nu,19,1,1,-0.006351449066452186,
nu,19,1,2,-0.03198042890487107,
nu,19,2,0,-0.004902380843365639,
nu,19,2,1,-0.03656145987973501,
nu,19,2,2,0.01515354930647611,
nu,20,0,0,-0.009816400484116555,
nu,20,0,1,0.0036927522563052206,
nu,20,0,2,-0.015311123911985858,
nu,20,1,0,-0.002282280442039977,
nu,20,1,1,0.045781757516236254,
nu,20,1,2,0.010895586245894373,
nu,20,2,0,-0.009832596035684205,
nu,20,2,1,-0.039806902689909135,
nu,20,2,2,0.02011106294028575,
nu,21,0,0,0.016961981148653743,
nu,21,0,1,0.026576294414241197,
nu,21,0,2,0.009687907263915885,
nu,21,1,0,0.010945191577489253,
nu,21,1,1,-0.004185471580873512,
nu,21,1,2,-0.005044190488194156,
nu,21,2,0,0.005485267863232168,
nu,21,2,1,-0.009375063824692331,
nu,21,2,2,0.021434875739949233,
nu,22,0,0,-0.014629782984318468,
nu,22,0,1,0.002419128044548302,
nu,22,0,2,-0.0034867771767594924,
nu,22,1,0,-0.01648092824600033,
nu,22,1,1,0.012141780192623575,
nu,22,1,2,-0.016701997864292384,
nu,22,2,0,-0.011125856231414877,
nu,22,2,1,-0.010254270434088136,
nu,22,2,2,0.032620837674186,
nu,23,0,0,0.0029624190402380846,
nu,23,0,1,-0.04851977304774746,
nu,23,0,2,-0.004587381380491529,
nu,23,1,0,0.005638665674754581,
nu,23,1,1,0.003384256781020001,
