var,u,r,c,val,id
R,,,,3,
C,,,,3,
U,,,,527,
sigmanu,,,,0.1,
alpha,,,0,0.28,
alpha,,,1,0.2,
alpha,,,2,-0.48,
beta,,0,0,-0.15,
beta,,0,1,-0.43,
beta,,0,2,0.94,
beta,,1,0,0.01,
beta,,1,1,0.49,
beta,,1,2,-1.23,
beta,,2,0,0.14,
beta,,2,1,-0.06,
beta,,2,2,0.3,
nu,0,0,0,-0.10602564992479427,
nu,0,0,1,-0.09586208906974852,
nu,0,0,2,-0.13798493453578786,
nu,0,1,0,-0.1424170107810543,
nu,0,1,1,0.05402546625011162,
nu,0,1,2,0.18284703970048488,
nu,0,2,0,-0.07639138446993254,
nu,0,2,1,0.02823759729783623,
nu,0,2,2,0.0069491013457760875,
nu,1,0,0,-0.1560637981098997,
nu,1,0,1,-0.14629496707982698,
nu,1,0,2,-0.036993692913503295,
nu,1,1,0,0.19959921912543976,
nu,1,1,1,0.15310623120441802,
nu,1,1,2,0.04630658236422458,
nu,1,2,0,-0.06344486614793082,
nu,1,2,1,0.03726163892229656,
nu,1,2,2,0.12196971564806086,
nu,2,0,0,-0.09801139913113968,
nu,2,0,1,-0.13319022353458249,
nu,2,0,2,0.08815975655503605,
nu,2,1,0,0.001325836026304492,
nu,2,1,1,-0.06796016201261262,
nu,2,1,2,-0.047524651738533485,
nu,2,2,0,-0.0016850090363390025,
nu,2,2,1,0.08010051895784831,
nu,2,2,2,-0.07772319107005682,
nu,3,0,0,-0.009233455726738116,
nu,3,0,1,-0.10465129282343216,
nu,3,0,2,-0.014598957692355974,
nu,3,1,0,0.03720043206791424,
nu,3,1,1,-0.09160584395604271,
nu,3,1,2,0.017565691447186893,
nu,3,2,0,-0.10080448143807241,
nu,3,2,1,-0.0782152362400767,
nu,3,2,2,-0.0007995536656196234,
nu,4,0,0,0.17391258231130455,
nu,4,0,1,0.033628717510105266,
nu,4,0,2,-0.15389311422883456,
nu,4,1,0,0.1466216069848259,
nu,4,1,1,0.16934264687496592,
nu,4,1,2,0.2059317367602269,
nu,4,2,0,0.10080516396085959,
nu,4,2,1,-0.042958303113362684,
nu,4,2,2,-0.13392158261766512,
nu,5,0,0,-0.1609606527620531,
nu,5,0,1,-0.08176019759067693,
nu,5,0,2,0.046320126260142924,
nu,5,1,0,-0.06351249626344489,
nu,5,1,1,-0.2037415279274405,
nu,5,1,2,-0.061109827790380544,
nu,5,2,0,0.15611318727301426,
nu,5,2,1,-0.025373654660236347,
nu,5,2,2,0.15029589991755854,
nu,6,0,0,0.01019904041086686,
nu,6,0,1,0.17401306709519898,
nu,6,0,2,-0.0703657602654344,
nu,6,1,0,-0.17281047796647964,
nu,6,1,1,-0.1319906402414423,
nu,6,1,2,0.04719651182580731,
nu,6,2,0,0.13860589631327636,
nu,6,2,1,0.06257933258654522,
nu,6,2,2,0.10361476947815068,
nu,7,0,0,-0.00697676239205014,
nu,7,0,1,0.1509695562315938,
nu,7,0,2,-0.16132763511567882,
nu,7,1,0,0.040040681701729815,
nu,7,1,1,-0.10805629941149869,
nu,7,1,2,0.05754413871974995,
nu,7,2,0,0.19636133352470486,
nu,7,2,1,0.04252089947175053,
nu,7,2,2,0.03686794043341074,
nu,8,0,0,-0.1189417511332985,
nu,8,0,1,0.12496100348623251,
nu,8,0,2,0.14957254395853914,
nu,8,1,0,0.08891807874223313,
nu,8,1,1,0.10009458888379141,
nu,8,1,2,-0.24775605611206353,
nu,8,2,0,-0.12967040299753868,
nu,8,2,1,-0.0561487731498119,
nu,8,2,2,-0.035656110288064424,
nu,9,0,0,-0.11630651307190679,
nu,9,0,1,0.10495449890011416,
nu,9,0,2,-0.10282676659386647,
nu,9,1,0,-0.033892624247607465,
nu,9,1,1,-0.0730092198383741,
nu,9,1,2,-0.005164660492262829,
nu,9,2,0,-0.06190133458114638,
nu,9,2,1,0.0580545335006791,
nu,9,2,2,-0.15403993860877063,
nu,10,0,0,-0.008143903130888003,
nu,10,0,1,0.08588079568902995,
nu,10,0,2,-0.12219098839953646,
nu,10,1,0,0.16843150966857606,
nu,10,1,1,-0.021329347543520172,
nu,10,1,2,0.1004816914453599,
nu,10,2,0,0.06507133576304142,
nu,10,2,1,-0.08164951890872857,
nu,10,2,2,-0.23598157435680622,
nu,11,0,0,-0.06716355011351388,
nu,11,0,1,2.8612046831633098e-05,
nu,11,0,2,0.24061928557379897,
nu,11,1,0,-0.023269826279652676,
nu,11,1,1,-0.055167168984301684,
nu,11,1,2,-0.043100306549535894,
nu,11,2,0,-0.09597777150946091,
nu,11,2,1,0.04342113612016682,
nu,11,2,2,-0.04986525757019861,
nu,12,0,0,-0.27664058136628844,
nu,12,0,1,-0.16762459241091604,
nu,12,0,2,0.03668093574977749,
nu,12,1,0,-0.14728906273529768,
nu,12,1,1,0.08120089839730849,
nu,12,1,2,0.09301623833760098,
nu,12,2,0,-0.13599830849008832,
nu,12,2,1,-0.08607050064142274,
nu,12,2,2,-0.06533434293077833,
nu,13,0,0,0.0928571533932494,
nu,13,0,1,0.04730835597032629,
nu,13,0,2,-0.0505374698717902,
nu,13,1,0,0.013324680093458172,
nu,13,1,1,0.08190163038991627,
nu,13,1,2,-0.104934045096988,
nu,13,2,0,-0.2629893046636048,
nu,13,2,1,0.12775580532660502,
nu,13,2,2,-0.045546888896961846,
nu,14,0,0,-0.07852897239893242,
nu,14,0,1,-0.017093034644874716,
nu,14,0,2,-0.03462345517572585,
nu,14,1,0,-0.08116013889351185,
nu,14,1,1,-0.10545678781896722,
nu,14,1,2,-0.055173626018387045,
nu,14,2,0,0.07958590526531828,
nu,14,2,1,0.09713937857852173,
nu,14,2,2,-0.0652434686613933,
nu,15,0,0,-0.15360567959534724,
nu,15,0,1,-0.13189614434159497,
nu,15,0,2,-0.043020200790143015,
nu,15,1,0,0.15134985673749046,
nu,15,1,1,-0.22929650656667838,
nu,15,1,2,-0.10465080393201576,
nu,15,2,0,-0.06206628707089479,
nu,15,2,1,-0.03444311924219509,
nu,15,2,2,-0.09957369650898912,
nu,16,0,0,-0.04981143690949422,
nu,16,0,1,-0.07884945782514946,
nu,16,0,2,-0.1346790311136723,
nu,16,1,0,-0.011430081169471576,
nu,16,1,1,0.11943819974623149,
nu,16,1,2,0.007296923760157448,
nu,16,2,0,0.1071522223301703,
nu,16,2,1,0.03506198096411062,
nu,16,2,2,-0.12306514054018458,
nu,17,0,0,0.09039855536971031,
nu,17,0,1,-0.1409865006970164,
nu,17,0,2,-0.23613999485382875,
nu,17,1,0,-0.032387653604084736,
nu,17,1,1,0.15054353316070324,
nu,17,1,2,-0.03442968608237895,
nu,17,2,0,0.07610414493150963,
nu,17,2,1,-0.005454030007320282,
nu,17,2,2,-0.09492431928219036,
nu,18,0,0,-0.010058957942858854,
nu,18,0,1,-0.15047299447737789,
nu,18,0,2,-0.06421755865634682,
nu,18,1,0,0.07659747414395758,
nu,18,1,1,0.011346006034818945,
nu,18,1,2,0.0979990062729661,
nu,18,2,0,0.0006464132264445421,
nu,18,2,1,0.06534037306194668,
nu,18,2,2,0.024832006717398436,
nu,19,0,0,0.0034708643793944227,
nu,19,0,1,0.007956305054165946,
nu,19,0,2,0.014527317587631816,
nu,19,1,0,-0.18326256438447358,
nu,19,1,1,-0.2174018466263135,
nu,19,1,2,-0.05204436713505234,
nu,19,2,0,0.00422131841593526,
nu,19,2,1,-0.034864621671317986,
nu,19,2,2,-0.05798657586478939,
nu,20,0,0,-0.12248899185719767,
nu,20,0,1,0.06832555968299403,
nu,20,0,2,-0.03788277213232516,
nu,20,1,0,0.11452294072858656,
nu,20,1,1,-0.013687078880892767,
nu,20,1,2,0.055038298764246596,
nu,20,2,0,0.1677888039749248,
nu,20,2,1,-0.03409938743527882,
nu,20,2,2,0.10634475707517527,
nu,21,0,0,-0.26545014149917656,
nu,21,0,1,-0.1389325441344486,
nu,21,0,2,-0.02247115585815329,
nu,21,1,0,-0.021801326785654544,
nu,21,1,1,-0.13108676932024627,
nu,21,1,2,0.08607380798251674,
nu,21,2,0,-0.009588734524347498,
nu,21,2,1,0.13670309984267154,
nu,21,2,2,-0.047760340425422765,
nu,22,0,0,-0.048749283714491276,
nu,22,0,1,0.03179665547647531,
nu,22,0,2,0.0052655915233981165,
nu,22,1,0,0.08961864094678786,
nu,22,1,1,0.013258139341401742,
nu,22,1,2,-0.05694128991285474,
nu,22,2,0,-0.12761469526429609,
nu,22,2,1,-0.08723414802431184,
nu,22,2,2,0.06809163046243161,
nu,23,0,0,0.032237547268770345,
nu,23,0,1,0.051800998301474444,
nu,23,0,2,0.025277692668974838,
nu,23,1,0,0.06551949656716484,
nu,23,1,1,-0.07465319695978384,
