var,u,r,c,val,id
R,,,,3,
C,,,,3,
U,,,,2774,
sigmanu,,,,0.3,
alpha,,,0,0.28,
alpha,,,1,0.2,
alpha,,,2,-0.48,
beta,,0,0,-0.15,
beta,,0,1,-0.43,
beta,,0,2,0.94,
beta,,1,0,0.01,
beta,,1,1,0.49,
beta,,1,2,-1.23,
beta,,2,0,0.14,
beta,,2,1,-0.06,
beta,,2,2,0.3,
nu,0,0,0,0.062105279396023366,
nu,0,0,1,-0.09381628313095497,
nu,0,0,2,-0.38498892144341157,
nu,0,1,0,0.4022252390765846,
nu,0,1,1,0.07771416384841312,
nu,0,1,2,-0.2366595944598875,
nu,0,2,0,0.25161237507695444,
nu,0,2,1,0.06783723172711265,
nu,0,2,2,-0.02034861989297615,
nu,1,0,0,0.022094832048781682,
nu,1,0,1,-0.4564362748390582,
nu,1,0,2,-0.49664838671675726,
nu,1,1,0,0.04452389288419845,
nu,1,1,1,-0.17302241615835628,
nu,1,1,2,0.12853203184486794,
nu,1,2,0,0.30096208009670644,
nu,1,2,1,0.27799368843229705,
nu,1,2,2,-0.2967727629547675,
nu,2,0,0,-0.09059304587110498,
nu,2,0,1,-0.3403019046931787,
nu,2,0,2,-0.04521574469804923,
nu,2,1,0,-0.04236024386062761,
nu,2,1,1,-0.4811456176635298,
nu,2,1,2,-0.13183104319900263,
nu,2,2,0,-0.32630627992856237,
nu,2,2,1,0.10238748897070632,
nu,2,2,2,-0.18662675111666982,
nu,3,0,0,0.1933967501389879,
nu,3,0,1,-0.0950715850885912,
nu,3,0,2,0.16740159430488255,
nu,3,1,0,-0.04234167078914421,
nu,3,1,1,0.4796493916898843,
nu,3,1,2,-0.3990625714755285,
nu,3,2,0,0.15169158848767883,
nu,3,2,1,0.23038892895386914,
nu,3,2,2,-0.018986710783643224,
nu,4,0,0,0.1631617658554306,
nu,4,0,1,-0.37036992393333906,
nu,4,0,2,0.4520813312112826,
nu,4,1,0,-0.2783302012773757,
nu,4,1,1,0.25222962760326895,
nu,4,1,2,-0.050191964621003615,
nu,4,2,0,0.45526605282889065,
nu,4,2,1,0.05105695650947831,
nu,4,2,2,-0.728237717702994,
nu,5,0,0,0.24618415502084615,
nu,5,0,1,-0.47865730989587657,
nu,5,0,2,0.02299891090444639,
nu,5,1,0,-0.03805601036436406,
nu,5,1,1,-0.2911422950251278,
nu,5,1,2,0.048391866259379857,
nu,5,2,0,0.19452640983653358,
nu,5,2,1,0.4451518501413284,
nu,5,2,2,-0.20244800401007618,
nu,6,0,0,0.08090760770576907,
nu,6,0,1,-0.1467694383823152,
nu,6,0,2,0.3362201835712266,
nu,6,1,0,0.5094988760284277,
nu,6,1,1,0.2073728863004225,
nu,6,1,2,-0.1344662198109301,
nu,6,2,0,0.0440021943662981,
nu,6,2,1,-0.02405439147521815,
nu,6,2,2,0.6888175119087228,
nu,7,0,0,0.12755264569651262,
nu,7,0,1,0.11519444245077021,
nu,7,0,2,0.24887778555939155,
nu,7,1,0,0.2468222285761148,
nu,7,1,1,0.2646445975623557,
nu,7,1,2,-0.08975104840814385,
nu,7,2,0,-0.023544017820462504,
nu,7,2,1,-0.17426243330494975,
nu,7,2,2,0.42120792755935615,
nu,8,0,0,0.17485508553776227,
nu,8,0,1,-0.6216305535385929,
nu,8,0,2,0.08976532396568238,
nu,8,1,0,0.2480834798670002,
nu,8,1,1,-0.3709854311055516,
nu,8,1,2,0.3149451704682167,
nu,8,2,0,-0.07580989005261296,
nu,8,2,1,0.03904150800340617,
nu,8,2,2,-0.4634771911166344,
nu,9,0,0,0.05889860432736474,
nu,9,0,1,0.007671240016507541,
nu,9,0,2,-0.013943413849229591,
nu,9,1,0,-0.10705836157826602,
nu,9,1,1,-0.044570807610831154,
nu,9,1,2,-0.14776592228807917,
nu,9,2,0,-0.0813474308262142,
nu,9,2,1,-0.1583419781723113,
nu,9,2,2,-0.14774870898205456,
nu,10,0,0,-0.016833398471990973,
nu,10,0,1,-0.28551046197361546,
nu,10,0,2,0.050863944501760794,
nu,10,1,0,-0.015352601500421828,
nu,10,1,1,-0.43646278647845227,
nu,10,1,2,-0.03576960957928543,
nu,10,2,0,-0.18697401472851732,
nu,10,2,1,-0.3017212760855548,
nu,10,2,2,-0.3351589449898779,
nu,11,0,0,-0.2162224749147408,
nu,11,0,1,-0.08340497347310633,
nu,11,0,2,-0.09420657855410175,
nu,11,1,0,0.5821096837703037,
nu,11,1,1,-0.10616679830827197,
nu,11,1,2,0.05047600314386402,
nu,11,2,0,0.10505838079614371,
nu,11,2,1,0.18328084865569877,
nu,11,2,2,0.6009993108219667,
nu,12,0,0,0.12244421034061778,
nu,12,0,1,0.028223810240914582,
nu,12,0,2,-0.8199161691489769,
nu,12,1,0,-0.31076979613464395,
nu,12,1,1,-0.2522173431541485,
nu,12,1,2,-0.43454427229133863,
nu,12,2,0,0.034840573173593015,
nu,12,2,1,0.008052013199234376,
nu,12,2,2,0.03992352294924434,
nu,13,0,0,0.4723610531370239,
nu,13,0,1,0.4550608659927431,
nu,13,0,2,-0.1611173924161139,
nu,13,1,0,-0.1501181770043575,
nu,13,1,1,0.40532357266196595,
nu,13,1,2,-0.05131814884953134,
nu,13,2,0,-0.3251251791769497,
nu,13,2,1,-0.043525455734501006,
nu,13,2,2,0.17100294451405734,
nu,14,0,0,-0.17064403527147518,
nu,14,0,1,0.13678213339022238,
nu,14,0,2,0.17820164424495433,
nu,14,1,0,-0.6502702411741329,
nu,14,1,1,-0.29872424991092855,
nu,14,1,2,-0.5173511749256008,
nu,14,2,0,-0.4883601946639097,
nu,14,2,1,0.11326795326123162,
nu,14,2,2,0.2104852122600291,
nu,15,0,0,-0.487889379440279,
nu,15,0,1,-0.4078693251164018,
nu,15,0,2,0.08425383379296725,
nu,15,1,0,-0.33107500978001914,
nu,15,1,1,-0.5219218296592028,
nu,15,1,2,0.14248633353824736,
nu,15,2,0,-0.010330456209581673,
nu,15,2,1,-0.04359791873950364,
nu,15,2,2,-0.1385874741459852,
nu,16,0,0,0.45122272255811724,
nu,16,0,1,-0.5243575253737511,
nu,16,0,2,0.5380849034283077,
nu,16,1,0,-0.11877195135703834,
nu,16,1,1,0.5973734792230894,
nu,16,1,2,-0.39535966052667293,
nu,16,2,0,0.11057171462332716,
nu,16,2,1,0.13808305049433733,
nu,16,2,2,-0.32403174120983985,
nu,17,0,0,-0.11382138018846463,
nu,17,0,1,0.011577063624396644,
nu,17,0,2,-0.47415124754482785,
nu,17,1,0,-0.5078296311989762,
nu,17,1,1,-0.12668562852247917,
nu,17,1,2,0.13994415329944854,
nu,17,2,0,0.18896021871132362,
nu,17,2,1,0.11706958384258231,
nu,17,2,2,0.03885749728576582,
nu,18,0,0,0.18403656120336212,
nu,18,0,1,0.18168102955597998,
nu,18,0,2,-0.23571741171622973,
nu,18,1,0,0.07812024035933819,
nu,18,1,1,0.08626367760813713,
nu,18,1,2,0.2141986646498648,
nu,18,2,0,-0.28762367857501053,
nu,18,2,1,-0.502534574737608,
nu,18,2,2,-0.12736032420513627,
nu,19,0,0,0.2216741544912699,
nu,19,0,1,-0.3920457779491177,
nu,19,0,2,0.37091644579870087,
nu,19,1,0,-0.6160531458981405,
nu,19,1,1,0.5274813293943947,
nu,19,1,2,0.7645638472018611,
nu,19,2,0,0.2299692946299291,
nu,19,2,1,0.09801671680344815,
nu,19,2,2,0.07638604318874953,
nu,20,0,0,-0.040302419048087734,
nu,20,0,1,-0.19158841890237605,
nu,20,0,2,-0.13492721239289107,
nu,20,1,0,-0.00500390309256781,
nu,20,1,1,-0.5206840560165422,
nu,20,1,2,0.23663575647094248,
nu,20,2,0,-0.08406971475844943,
nu,20,2,1,-0.12744107168844737,
nu,20,2,2,-0.6314556505953859,
nu,21,0,0,-0.03139289314275148,
nu,21,0,1,-0.2790225250702631,
nu,21,0,2,-0.424110135378304,
nu,21,1,0,0.5396039904925718,
nu,21,1,1,-0.07950052244707245,
nu,21,1,2,-0.04130664810688267,
nu,21,2,0,-0.1296284579138507,
nu,21,2,1,-0.5193213010396229,
nu,21,2,2,-0.307828476139087,
nu,22,0,0,0.01604473155965702,
nu,22,0,1,0.3299997275299538,
nu,22,0,2,0.2988838810433847,
nu,22,1,0,0.1852490242342053,
nu,22,1,1,0.2692108368693371,
nu,22,1,2,-0.07463941365999993,
nu,22,2,0,-0.33635005192712414,
nu,22,2,1,-0.18536322267554547,
nu,22,2,2,-0.1683546857173326,
nu,23,0,0,-0.14794323421127467,
nu,23,0,1,0.17498573312825522,
nu,23,0,2,-0.190026271869141,
nu,23,1,0,0.3066714177804566,
nu,23,1,1,-0.6572847668035462,
nu,23,1,2,0.14824443535810738,
