var,u,r,c,val,id
R,,,,3,
C,,,,3,
U,,,,527,
sigmanu,,,,0.02,
alpha,,,0,0.2,
alpha,,,1,-0.48,
alpha,,,2,0.28,
beta,,0,0,-0.15,
beta,,0,1,-0.43,
beta,,0,2,0.94,
beta,,1,0,0.01,
beta,,1,1,0.49,
beta,,1,2,-1.23,
beta,,2,0,0.14,
beta,,2,1,-0.06,
beta,,2,2,0.3,
nu,0,0,0,-0.017626464898722743,
nu,0,0,1,0.016799531504557985,
nu,0,0,2,-0.03065854255581102,
nu,0,1,0,0.004828884474334725,
nu,0,1,1,-0.010316581971838767,
nu,0,1,2,-0.009151506438360268,
nu,0,2,0,-0.003328700873638679,
nu,0,2,1,-0.011742167761873923,
nu,0,2,2,-0.017737395382814214,
nu,1,0,0,0.012581121955920233,
nu,1,0,1,-0.002543744328793951,
nu,1,0,2,-0.004398016354905332,
nu,1,1,0,0.014838761771452916,
nu,1,1,1,-0.025472717919568066,
nu,1,1,2,0.002548239736372082,
nu,1,2,0,-0.004641890789434833,
nu,1,2,1,0.007755915049766859,
nu,1,2,2,-0.0004228816249046141,
nu,2,0,0,0.029427396114925314,
nu,2,0,1,0.031851465510221944,
nu,2,0,2,0.011627563294989152,
nu,2,1,0,-0.047353931834864825,
nu,2,1,1,-0.020372234319873117,
nu,2,1,2,0.003401274189595682,
nu,2,2,0,-0.030237230138508875,
nu,2,2,1,-0.0049668169086119485,
nu,2,2,2,0.032608629157647895,
nu,3,0,0,0.009368822927667941,
nu,3,0,1,-0.001094290466820691,
nu,3,0,2,0.008978342252131233,
nu,3,1,0,-0.03728292715497166,
nu,3,1,1,0.014525873302060233,
nu,3,1,2,-0.010014443378058902,
nu,3,2,0,0.004825294149138515,
nu,3,2,1,-0.026195337436417387,
nu,3,2,2,0.032903304928282695,
nu,4,0,0,-0.007956639234629442,
nu,4,0,1,-0.009599532654071152,
nu,4,0,2,0.01672421535300761,
nu,4,1,0,-0.027610905534591106,
nu,4,1,1,-0.011496664171645077,
nu,4,1,2,0.007617520937439171,
nu,4,2,0,-0.010251976138162755,
nu,4,2,1,0.0009028844398281666,
nu,4,2,2,-0.019884177462054564,
nu,5,0,0,0.010570853474170139,
nu,5,0,1,0.008290253356731336,
nu,5,0,2,0.018223781351991652,
nu,5,1,0,0.01206189954535967,
nu,5,1,1,0.034440256167770134,
nu,5,1,2,-0.02020167561239683,
nu,5,2,0,0.025953092444647885,
nu,5,2,1,0.014000512314982727,
nu,5,2,2,0.018107455079654555,
nu,6,0,0,0.022634244584737923,
nu,6,0,1,-0.032428502053284236,
nu,6,0,2,-0.01932146359138831,
nu,6,1,0,-0.01678077429106039,
nu,6,1,1,0.001959139481191363,
nu,6,1,2,-0.004404777817971439,
nu,6,2,0,0.0038264881976717846,
nu,6,2,1,-0.01815188077503066,
nu,6,2,2,0.022803068578673147,
nu,7,0,0,0.020778376140671045,
nu,7,0,1,-0.011806301496580185,
nu,7,0,2,0.0012161739504210622,
nu,7,1,0,-0.020366370076160815,
nu,7,1,1,0.030003245596829098,
nu,7,1,2,-0.0024166333339188384,
nu,7,2,0,0.017206935064899898,
nu,7,2,1,0.011422273718387277,
nu,7,2,2,-0.013067452525048429,
nu,8,0,0,0.006166499261831687,
nu,8,0,1,0.008359848529864655,
nu,8,0,2,0.011884877076685285,
nu,8,1,0,-0.006184153324941535,
nu,8,1,1,-0.021702173133693492,
nu,8,1,2,0.0063494546490943105,
nu,8,2,0,-0.012070007049641784,
nu,8,2,1,-0.03405608197397619,
nu,8,2,2,0.025489637494817974,
nu,9,0,0,0.004030828900193045,
nu,9,0,1,-0.006924741735175488,
nu,9,0,2,0.01871729211883366,
nu,9,1,0,-0.012307398358644186,
nu,9,1,1,0.02944586605853583,
nu,9,1,2,-0.020071990769191528,
nu,9,2,0,-0.021417928673135023,
nu,9,2,1,0.01785821861356912,
nu,9,2,2,-0.04073091804617707,
nu,10,0,0,-0.024035716553478886,
nu,10,0,1,-0.013277089822112564,
nu,10,0,2,0.019775765534237877,
nu,10,1,0,0.033094997900031405,
nu,10,1,1,-0.0038998957447500815,
nu,10,1,2,-0.017824016985839908,
nu,10,2,0,0.009320406260503733,
nu,10,2,1,0.004823910310545909,
nu,10,2,2,0.02107137104616935,
nu,11,0,0,0.016132827181611242,
nu,11,0,1,-0.010970893163254447,
nu,11,0,2,0.004476221679462933,
nu,11,1,0,0.02241989712874832,
nu,11,1,1,0.015704937615051984,
nu,11,1,2,-0.022434000961200073,
nu,11,2,0,0.015568382080927867,
nu,11,2,1,-0.013753546881598744,
nu,11,2,2,-0.0023191743438092938,
nu,12,0,0,-0.018231674969087897,
nu,12,0,1,0.019103624074657544,
nu,12,0,2,0.011742132211208789,
nu,12,1,0,0.01574180456706937,
nu,12,1,1,0.0005820580998399105,
nu,12,1,2,-0.015027725991449303,
nu,12,2,0,0.013957382838347465,
nu,12,2,1,-0.02157185294113212,
nu,12,2,2,0.004654231605283832,
nu,13,0,0,0.0051205602042389,
nu,13,0,1,0.00026984386202449917,
nu,13,0,2,0.004550687898146277,
nu,13,1,0,-0.06118104907418486,
nu,13,1,1,0.024726633585091196,
nu,13,1,2,0.012683253854113952,
nu,13,2,0,-0.007328012244023796,
nu,13,2,1,0.02496408498556163,
nu,13,2,2,-0.036334110668800934,
nu,14,0,0,0.0074485522078826805,
nu,14,0,1,0.025416474643820408,
nu,14,0,2,-0.0070261616871534205,
nu,14,1,0,0.025663471313038956,
nu,14,1,1,-0.004431458059048821,
nu,14,1,2,0.011222304585473353,
nu,14,2,0,0.008227904267517239,
nu,14,2,1,0.017901403159490348,
nu,14,2,2,0.005416223101610995,
nu,15,0,0,0.028501074033831703,
nu,15,0,1,-0.006842218671097522,
nu,15,0,2,-0.0177359999940232,
nu,15,1,0,0.004766943210785338,
nu,15,1,1,-0.027260845490667207,
nu,15,1,2,0.011648722756517405,
nu,15,2,0,0.00047333100377178194,
nu,15,2,1,0.007602816284171199,
nu,15,2,2,-0.04647991501993748,
nu,16,0,0,0.017585434974661945,
nu,16,0,1,-0.04776711821949037,
nu,16,0,2,-0.02063829693592445,
nu,16,1,0,-0.017070052362769227,
nu,16,1,1,-0.010349383584510707,
nu,16,1,2,-0.027408668067112174,
nu,16,2,0,0.0024945647427535023,
nu,16,2,1,0.01982563484694716,
nu,16,2,2,-0.03668533065997631,
nu,17,0,0,-0.02788995010592049,
nu,17,0,1,0.006962404367415964,
nu,17,0,2,0.014962568865555914,
nu,17,1,0,-0.0045933223642682566,
nu,17,1,1,-0.0360813836397349,
nu,17,1,2,-0.012901633690193925,
nu,17,2,0,-0.016027487175647337,
nu,17,2,1,-0.006558826563309139,
nu,17,2,2,-0.0120982061610308,
nu,18,0,0,-0.030300565718677647,
nu,18,0,1,0.006844211611026385,
nu,18,0,2,0.037861997442528716,
nu,18,1,0,0.019109160243873498,
nu,18,1,1,-0.00046770855047012505,
nu,18,1,2,-0.036362634493984025,
nu,18,2,0,-0.015349569100027827,
nu,18,2,1,-0.015482202317477822,
nu,18,2,2,-0.005758298430603992,
nu,19,0,0,0.016662013984012902,
nu,19,0,1,-0.01708920159904609,
nu,19,0,2,-0.01879175256577903,
nu,19,1,0,-0.020642779286919925,
nu,19,1,1,0.036149055822514264,
nu,19,1,2,-0.0192276071848414,
nu,19,2,0,0.006285192415560692,
nu,19,2,1,0.0015524568992680288,
nu,19,2,2,0.031687338576378565,
nu,20,0,0,0.01346769616119664,
nu,20,0,1,0.011982574792382572,
nu,20,0,2,-0.005702403852209104,
nu,20,1,0,0.047051537252136906,
nu,20,1,1,-0.03271238698833323,
nu,20,1,2,0.02040394919197852,
nu,20,2,0,0.045063836207821784,
nu,20,2,1,0.01243380274688527,
nu,20,2,2,-0.0005596090123624609,
nu,21,0,0,0.025180968809034518,
nu,21,0,1,-0.003939832137794863,
nu,21,0,2,0.011029123306757427,
nu,21,1,0,0.01288302680011084,
nu,21,1,1,-0.0033761045035856085,
nu,21,1,2,0.017258823982821525,
nu,21,2,0,-0.011190888510035135,
nu,21,2,1,0.008640934153242352,
nu,21,2,2,0.01880587649500759,
nu,22,0,0,0.0011488891338019003,
nu,22,0,1,0.021133472668210584,
nu,22,0,2,-0.01589297695794678,
nu,22,1,0,-0.01704446883779822,
nu,22,1,1,-0.022403193025546886,
nu,22,1,2,-0.00026436554840314486,
nu,22,2,0,0.03713928076893869,
nu,22,2,1,-0.0008217318129288276,
nu,22,2,2,0.026894281283112387,
nu,23,0,0,0.005681204375785037,
nu,23,0,1,0.001554483797752082,
nu,23,0,2,0.03898143140597332,
nu,23,1,0,-0.03936570668859473,
nu,23,1,1,-0.030918745841678696,
