var,u,r,c,val,id
R,,,,3,
C,,,,3,
U,,,,2774,
sigmanu,,,,0.3,
alpha,,,0,0.2,
alpha,,,1,-0.48,
alpha,,,2,0.28,
beta,,0,0,-0.15,
beta,,0,1,-0.43,
beta,,0,2,0.94,
beta,,1,0,0.01,
beta,,1,1,0.49,
beta,,1,2,-1.23,
beta,,2,0,0.14,
beta,,2,1,-0.06,
beta,,2,2,0.3,
nu,0,0,0,0.04124813165362648,
nu,0,0,1,0.3621835447530118,
nu,0,0,2,0.00771321994539842,
nu,0,1,0,0.3936141144458441,
nu,0,1,1,0.33950321790716953,
nu,0,1,2,0.006925568699659657,
nu,0,2,0,0.07335511188315363,
nu,0,2,1,-0.03399033223682907,
nu,0,2,2,-0.2867407105405063,
nu,1,0,0,-0.17022255348365303,
nu,1,0,1,-0.25125624009368835,
nu,1,0,2,0.11178212469421833,
nu,1,1,0,0.11474636444539545,
nu,1,1,1,-0.2899567049845053,
nu,1,1,2,-0.028731524277478826,
nu,1,2,0,-0.10712408313769389,
nu,1,2,1,0.12248835445665818,
nu,1,2,2,0.5557121808447927,
nu,2,0,0,0.46224837405318064,
nu,2,0,1,0.41763929973830816,
nu,2,0,2,0.43889938281273544,
nu,2,1,0,-0.01843479637178607,
nu,2,1,1,0.32109249704139153,
nu,2,1,2,-0.006336400847933854,
nu,2,2,0,0.2796053920448625,
nu,2,2,1,0.3658689453103027,
nu,2,2,2,0.03468959367870811,
nu,3,0,0,-0.39500342978657776,
nu,3,0,1,0.23968766295799432,
nu,3,0,2,-0.02505035945261902,
nu,3,1,0,0.22736351065189359,
nu,3,1,1,0.07406393046715642,
nu,3,1,2,-0.3448784404919121,
nu,3,2,0,0.07357740073189589,
nu,3,2,1,-0.1619940967843792,
nu,3,2,2,0.06110195817078917,
nu,4,0,0,-0.12213269330449247,
nu,4,0,1,-0.21294081961249395,
nu,4,0,2,0.17607646324555493,
nu,4,1,0,-0.03254860152446192,
nu,4,1,1,-0.0060697725379492695,
nu,4,1,2,0.013943508305178653,
nu,4,2,0,0.28106693033799895,
nu,4,2,1,0.0258589462388375,
nu,4,2,2,0.3182402414419057,
nu,5,0,0,-0.16202020052154362,
nu,5,0,1,0.12761839354207621,
nu,5,0,2,-0.03500925107290076,
nu,5,1,0,-0.10613991414804662,
nu,5,1,1,0.3571031786011476,
nu,5,1,2,-0.0740681667934664,
nu,5,2,0,0.47313810027334113,
nu,5,2,1,0.3827422413920683,
nu,5,2,2,0.655653129208875,
nu,6,0,0,0.24080490168933114,
nu,6,0,1,-0.014582680571889883,
nu,6,0,2,0.163681010479362,
nu,6,1,0,-0.49413154153798505,
nu,6,1,1,0.5419382772339356,
nu,6,1,2,-0.19199428626117276,
nu,6,2,0,0.031053053438203748,
nu,6,2,1,-0.23074733609400283,
nu,6,2,2,-0.47147614684999656,
nu,7,0,0,-0.39873431215795174,
nu,7,0,1,-0.18197576811627875,
nu,7,0,2,-0.054796423943999306,
nu,7,1,0,-0.0009183864836591529,
nu,7,1,1,0.4540013228362526,
nu,7,1,2,-0.41870950881818403,
nu,7,2,0,0.18671886290010825,
nu,7,2,1,-0.07903911479857412,
nu,7,2,2,-0.517449612696061,
nu,8,0,0,0.1789151479586513,
nu,8,0,1,-0.20652353774044901,
nu,8,0,2,-0.26484213492756714,
nu,8,1,0,-0.058739077300342606,
nu,8,1,1,0.12238624515462704,
nu,8,1,2,-0.5060634187113875,
nu,8,2,0,-0.33749232841563165,
nu,8,2,1,-0.19386697874221853,
nu,8,2,2,0.23675424634631342,
nu,9,0,0,0.40229370296572187,
nu,9,0,1,0.3807224009187154,
nu,9,0,2,0.19977893331071184,
nu,9,1,0,-0.34042195108220585,
nu,9,1,1,-0.17141514046190676,
nu,9,1,2,-0.0616679204320052,
nu,9,2,0,-0.3794730685079832,
nu,9,2,1,0.15856523598156486,
nu,9,2,2,-0.6820437508539583,
nu,10,0,0,-0.041971877499148574,
nu,10,0,1,-0.08788788369406503,
nu,10,0,2,0.04055739988635443,
nu,10,1,0,-0.06737728448542464,
nu,10,1,1,0.051728664552428194,
nu,10,1,2,-0.0812924833506814,
nu,10,2,0,0.31859628770187026,
nu,10,2,1,0.3063050006759237,
nu,10,2,2,-0.01088286575602243,
nu,11,0,0,-0.2392605110422498,
nu,11,0,1,0.2603698925555962,
nu,11,0,2,-0.14729859293471237,
nu,11,1,0,-0.1633317447778438,
nu,11,1,1,-0.267166015319478,
nu,11,1,2,-0.9958820521657379,
nu,11,2,0,-0.06953433372663265,
nu,11,2,1,0.03647686168979075,
nu,11,2,2,0.03083374902745767,
nu,12,0,0,-0.4504046122459838,
nu,12,0,1,0.3645482589176687,
nu,12,0,2,-0.38251239414794447,
nu,12,1,0,0.2714423324277522,
nu,12,1,1,-0.2318480785960662,
nu,12,1,2,0.3132026976016551,
nu,12,2,0,0.6570397052993256,
nu,12,2,1,0.4920211113517215,
nu,12,2,2,0.24582220629621315,
nu,13,0,0,0.2999879832556599,
nu,13,0,1,0.2014291906383026,
nu,13,0,2,0.07288732807474374,
nu,13,1,0,-0.08171979956807206,
nu,13,1,1,0.017173069829332532,
nu,13,1,2,0.062001618635989963,
nu,13,2,0,-0.481079203530941,
nu,13,2,1,0.20590805756931424,
nu,13,2,2,0.3350963857059102,
nu,14,0,0,-0.2738823606138179,
nu,14,0,1,-0.30240744483105003,
nu,14,0,2,-0.25596186004434895,
nu,14,1,0,-0.3882720088152891,
nu,14,1,1,0.3250359373065752,
nu,14,1,2,-0.10089288144530273,
nu,14,2,0,0.5036866737135736,
nu,14,2,1,-0.07372968062347834,
nu,14,2,2,-0.13594276924772014,
nu,15,0,0,0.029984842464304842,
nu,15,0,1,-0.3971402876612761,
nu,15,0,2,-0.16120112933128583,
nu,15,1,0,0.009863626944313484,
nu,15,1,1,0.1848987865995918,
nu,15,1,2,0.23978601677418465,
nu,15,2,0,-0.29993425222435255,
nu,15,2,1,0.21179799817839923,
nu,15,2,2,-0.2483992019299156,
nu,16,0,0,0.11851739292455385,
nu,16,0,1,0.3614883738460037,
nu,16,0,2,0.4366835058404748,
nu,16,1,0,0.3279117519893073,
nu,16,1,1,-0.010588429990772308,
nu,16,1,2,-0.050660624571264856,
nu,16,2,0,0.02983350063362472,
nu,16,2,1,-0.19031333801044653,
nu,16,2,2,0.05811168147791973,
nu,17,0,0,-0.5174935697079087,
nu,17,0,1,0.19536340723257267,
nu,17,0,2,0.1802759765267783,
nu,17,1,0,0.19864958225104407,
nu,17,1,1,0.04075207045591378,
nu,17,1,2,-0.11660242084853478,
nu,17,2,0,-0.3371185046610517,
nu,17,2,1,-0.05923459192970476,
nu,17,2,2,-0.3385132030472654,
nu,18,0,0,0.5234764214517116,
nu,18,0,1,0.13493953358842553,
nu,18,0,2,-0.06126605970387877,
nu,18,1,0,-0.35166496921165324,
nu,18,1,1,0.48355844001092363,
nu,18,1,2,-0.20432417875133524,
nu,18,2,0,-0.1208658168386689,
nu,18,2,1,0.11058003551073631,
nu,18,2,2,-0.039616703792080876,
nu,19,0,0,-0.2708468230895098,
nu,19,0,1,0.06630742486132385,
nu,19,0,2,-0.3485889458961837,
nu,19,1,0,0.08048555835318073,
nu,19,1,1,-0.4693438623374158,
nu,19,1,2,0.1551586338676434,
nu,19,2,0,-0.49344858353116555,
nu,19,2,1,-0.6919092397482172,
nu,19,2,2,-0.46369920822446653,
nu,20,0,0,-0.4713774654159072,
nu,20,0,1,0.35541673158572823,
nu,20,0,2,0.6621963356841765,
nu,20,1,0,-0.3908928237817183,
nu,20,1,1,-0.11184791142520023,
nu,20,1,2,0.07726598976417542,
nu,20,2,0,0.28463115063144145,
nu,20,2,1,-0.10659474613034531,
nu,20,2,2,0.17963499518205156,
nu,21,0,0,0.6183849052845501,
nu,21,0,1,0.45007596062908933,
nu,21,0,2,-0.10572980293264744,
nu,21,1,0,-0.21597256274020413,
nu,21,1,1,0.5020512443459042,
nu,21,1,2,-0.23864243631924653,
nu,21,2,0,-0.38404211853586534,
nu,21,2,1,-0.06068057207674832,
nu,21,2,2,-0.17966020686515743,
nu,22,0,0,0.18743568727939894,
nu,22,0,1,-0.28465336684830084,
nu,22,0,2,0.01920651369644233,
nu,22,1,0,-0.09088873010108764,
nu,22,1,1,0.47824987887050974,
nu,22,1,2,0.32451947674635906,
nu,22,2,0,0.12267281825811888,
nu,22,2,1,-0.2519407516787287,
nu,22,2,2,0.4104570472311769,
nu,23,0,0,0.4982375592141205,
nu,23,0,1,-0.17546534798390429,
nu,23,0,2,-0.25298473006606315,
nu,23,1,0,-0.3243739169915848,
nu,23,1,1,0.12250821437916293,
nu,23,1,2,-0.4451032235080934,
