var,u,r,c,val,id
R,,,,3,
C,,,,3,
U,,,,2774,
sigmanu,,,,0.1,
alpha,,,0,0.2,
alpha,,,1,-0.48,
alpha,,,2,0.28,
beta,,0,0,-0.15,
beta,,0,1,-0.43,
beta,,0,2,0.94,
beta,,1,0,0.01,
beta,,1,1,0.49,
beta,,1,2,-1.23,
beta,,2,0,0.14,
beta,,2,1,-0.06,
beta,,2,2,0.3,
nu,0,0,0,0.1006082044113453,
nu,0,0,1,0.11005182967755262,
nu,0,0,2,-0.06977394775852241,
nu,0,1,0,-0.14657338806385464,
nu,0,1,1,0.1881635370315342,
nu,0,1,2,0.04593122420970874,
nu,0,2,0,-0.023320376197896397,
nu,0,2,1,0.056226765915358246,
nu,0,2,2,0.06504688455177515,
nu,1,0,0,0.08608012249983743,
nu,1,0,1,0.0688766599839074,
nu,1,0,2,0.13467574214236078,
nu,1,1,0,-0.038166209190116256,
nu,1,1,1,-0.11414092671457093,
nu,1,1,2,-0.04491084827833358,
nu,1,2,0,-0.05639662200579615,
nu,1,2,1,0.1204692541267765,
nu,1,2,2,-0.03271687475142743,
nu,2,0,0,0.17752673704624056,
nu,2,0,1,0.1253705061681843,
nu,2,0,2,-0.11315955137597444,
nu,2,1,0,-0.05681516460865229,
nu,2,1,1,0.02350157829045396,
nu,2,1,2,0.03673727014286188,
nu,2,2,0,0.012645820206256764,
nu,2,2,1,0.08430131142660069,
nu,2,2,2,0.0936986469067202,
nu,3,0,0,-0.02966814192821879,
nu,3,0,1,0.10634602324931791,
nu,3,0,2,0.08588940104378562,
nu,3,1,0,0.03948092245961266,
nu,3,1,1,-0.039033589397011625,
nu,3,1,2,0.05707822876066104,
nu,3,2,0,0.17505307189769342,
nu,3,2,1,-0.08153084512595937,
nu,3,2,2,-0.10162711887812181,
nu,4,0,0,-0.014284205912533932,
nu,4,0,1,0.08913718607401261,
nu,4,0,2,-0.11088318622669391,
nu,4,1,0,-0.08243427292020049,
nu,4,1,1,0.018107768223924237,
nu,4,1,2,-0.03832153495009383,
nu,4,2,0,-0.04525508214288948,
nu,4,2,1,-0.15648038622600718,
nu,4,2,2,0.03259077152027107,
nu,5,0,0,0.12121835503266351,
nu,5,0,1,0.09993534340816129,
nu,5,0,2,0.05385173754086603,
nu,5,1,0,-0.022099524392716917,
nu,5,1,1,0.023526488395008482,
nu,5,1,2,-0.03688532970034375,
nu,5,2,0,-0.029643021857464147,
nu,5,2,1,-0.059804873322276186,
nu,5,2,2,-0.06544861437600763,
nu,6,0,0,-0.16000580736153389,
nu,6,0,1,0.00292676618060278,
nu,6,0,2,-0.1472547202333987,
nu,6,1,0,-0.005024960891421978,
nu,6,1,1,-0.04852501385268182,
nu,6,1,2,0.03320610228251164,
nu,6,2,0,-0.07779968759539585,
nu,6,2,1,-0.020213367668754312,
nu,6,2,2,0.05781992448786816,
nu,7,0,0,-0.060747543334516235,
nu,7,0,1,0.10763260800640634,
nu,7,0,2,-0.27481002686255773,
nu,7,1,0,0.11926652515099574,
nu,7,1,1,0.10316804841304683,
nu,7,1,2,0.12040380548274854,
nu,7,2,0,-0.14793231207695315,
nu,7,2,1,-0.10170669283237138,
nu,7,2,2,-0.07817727844145023,
nu,8,0,0,0.0994912534724127,
nu,8,0,1,-0.13714423150080574,
nu,8,0,2,0.09065906828592807,
nu,8,1,0,0.18346078192788962,
nu,8,1,1,-0.038215441927763716,
nu,8,1,2,-0.04323413513662033,
nu,8,2,0,-0.03224020565199087,
nu,8,2,1,-0.05333604666796404,
nu,8,2,2,0.12129716859837475,
nu,9,0,0,0.09775751380865003,
nu,9,0,1,-0.08942677704607321,
nu,9,0,2,0.0736265408336505,
nu,9,1,0,0.07101639546972634,
nu,9,1,1,-0.08792649220626275,
nu,9,1,2,-0.0793609149197585,
nu,9,2,0,0.10309937973567856,
nu,9,2,1,-0.05459240694502604,
nu,9,2,2,0.05396202602579042,
nu,10,0,0,0.0512459046044252,
nu,10,0,1,0.04238603503770905,
nu,10,0,2,0.007261984185066295,
nu,10,1,0,-0.053269644634364725,
nu,10,1,1,-0.09701758546060257,
nu,10,1,2,-0.10338048638575903,
nu,10,2,0,0.09205421426066845,
nu,10,2,1,-0.0069282512979804145,
nu,10,2,2,-0.19588175387635265,
nu,11,0,0,-0.10455316042821619,
nu,11,0,1,-0.06907852760402738,
nu,11,0,2,0.14374558944094495,
nu,11,1,0,0.08079154369218856,
nu,11,1,1,0.027381991649940374,
nu,11,1,2,0.026843366782510536,
nu,11,2,0,-0.02569016879055136,
nu,11,2,1,0.04771758804127235,
nu,11,2,2,-0.030196974405747812,
nu,12,0,0,-0.008366743405954363,
nu,12,0,1,0.08726665263242067,
nu,12,0,2,0.09543184719684472,
nu,12,1,0,0.11004513394385702,
nu,12,1,1,0.00415376839829662,
nu,12,1,2,-0.01620140428197203,
nu,12,2,0,0.09349207396650355,
nu,12,2,1,0.06562680730358256,
nu,12,2,2,0.07727662212259029,
nu,13,0,0,-0.009070743073577553,
nu,13,0,1,-0.06692072446556302,
nu,13,0,2,-0.08736870705302135,
nu,13,1,0,-0.1399918368647915,
nu,13,1,1,-0.06431698408827041,
nu,13,1,2,-0.015028775832726993,
nu,13,2,0,-0.023769299880098627,
nu,13,2,1,-0.05319162689328377,
nu,13,2,2,0.022078636148324005,
nu,14,0,0,0.07796957843335886,
nu,14,0,1,-0.06508770694409488,
nu,14,0,2,-0.05450507374473612,
nu,14,1,0,0.0016772861979366203,
nu,14,1,1,0.05207488418677342,
nu,14,1,2,0.008715902534859765,
nu,14,2,0,0.0933494472332676,
nu,14,2,1,0.07142881215039915,
nu,14,2,2,0.0442251924239257,
nu,15,0,0,0.0031741333042349384,
nu,15,0,1,0.021137111427233124,
nu,15,0,2,0.05140535029233395,
nu,15,1,0,-0.09930741644866639,
nu,15,1,1,0.10635938492963226,
nu,15,1,2,0.06279107646098314,
nu,15,2,0,0.03907090667157592,
nu,15,2,1,-0.05324933172199725,
nu,15,2,2,-0.06456676505581732,
nu,16,0,0,0.08909513718212289,
nu,16,0,1,0.08626793380440906,
nu,16,0,2,0.11370373417352297,
nu,16,1,0,0.07804576346929783,
nu,16,1,1,-0.1381996504963663,
nu,16,1,2,0.04708362795860621,
nu,16,2,0,0.09094330126294142,
nu,16,2,1,0.017726241056648606,
nu,16,2,2,-0.05579851728319324,
nu,17,0,0,-0.20105341176043748,
nu,17,0,1,-0.1270160976193921,
nu,17,0,2,0.08793420925125983,
nu,17,1,0,-0.07881666934929778,
nu,17,1,1,-0.2082639557810504,
nu,17,1,2,0.13718818722283022,
nu,17,2,0,-0.06830538614958609,
nu,17,2,1,-0.06752504997134007,
nu,17,2,2,0.06972391912192527,
nu,18,0,0,-0.04538233612726758,
nu,18,0,1,0.1741286286614659,
nu,18,0,2,0.11706355601972596,
nu,18,1,0,-0.19925338302030554,
nu,18,1,1,0.004728987838835685,
nu,18,1,2,-0.046963548615316375,
nu,18,2,0,-0.13682613024968993,
nu,18,2,1,0.031132840322359023,
nu,18,2,2,0.006371502851148125,
nu,19,0,0,-0.00019886807188637667,
nu,19,0,1,-0.021296804352722687,
nu,19,0,2,-0.09030486059993481,
nu,19,1,0,0.1179111279942859,
nu,19,1,1,-0.030567775630165106,
nu,19,1,2,-0.18116888957703936,
nu,19,2,0,-0.03911047537299911,
nu,19,2,1,0.026472986467449167,
nu,19,2,2,0.14374223673380832,
nu,20,0,0,0.035124494956492724,
nu,20,0,1,0.08383748194144486,
nu,20,0,2,-0.061829163655163555,
nu,20,1,0,0.028222953408167058,
nu,20,1,1,-0.02975068880842019,
nu,20,1,2,-0.0913029443597051,
nu,20,2,0,0.07279101916484737,
nu,20,2,1,-0.1018021566970741,
nu,20,2,2,0.04701578858985306,
nu,21,0,0,0.0344751934132749,
nu,21,0,1,0.2095551258587452,
nu,21,0,2,-0.12015605559330167,
nu,21,1,0,-0.19535500654793816,
nu,21,1,1,-0.07558885639929136,
nu,21,1,2,-0.10794323681342499,
nu,21,2,0,0.031795802126594164,
nu,21,2,1,-0.02511541268608447,
nu,21,2,2,0.044302543091872704,
nu,22,0,0,0.054713986585832264,
nu,22,0,1,-0.157673441170387,
nu,22,0,2,0.14541510319403028,
nu,22,1,0,-0.15014930616598665,
nu,22,1,1,0.011864353132482242,
nu,22,1,2,-0.07505071088374371,
nu,22,2,0,-0.10852586291236216,
nu,22,2,1,-0.10467602737427834,
nu,22,2,2,-0.14665159299703096,
nu,23,0,0,-0.07847167989621989,
nu,23,0,1,-0.17703915554086808,
nu,23,0,2,-0.1283771675428249,
nu,23,1,0,-0.014295672773571069,
nu,23,1,1,-0.054171283628959066,
nu,23,1,2,0.028746483577969606,
