s,x
0.17057915031909943,-2.6530063152313232
0.14307457208633423,3.3530266284942627
0.19316042959690094,7.512056350708008
0.09210062772035599,-1.4480130672454834
0.075367271900177,0.4080851674079895
0.10410753637552261,8.008224487304688
0.11928743869066238,-2.720571756362915
0.10436605662107468,3.276244878768921
0.08648568391799927,-4.949624538421631
0.12709593772888184,-11.22183609008789
0.18319185078144073,5.964489936828613
0.22591128945350647,15.985063552856445
0.1621328443288803,-2.7627265453338623
0.2532145380973816,-2.751262664794922
0.1858992576599121,3.5660207271575928
0.1524612456560135,-6.7538933753967285
0.15353265404701233,4.845423698425293
0.133417546749115,-0.6487209796905518
0.24429425597190857,11.801339149475098
0.10184293240308762,3.3480913639068604
0.17680811882019043,2.03782057762146
0.11266016960144043,7.397073745727539
0.27559372782707214,0.2086687535047531
0.14637111127376556,0.23485282063484192
0.048853058367967606,6.335989952087402
0.09892482310533524,22.29597282409668
0.19907459616661072,13.263825416564941
0.2620234489440918,1.0971345901489258
0.060572899878025055,-8.587044715881348
0.27889007329940796,-1.9082505702972412
0.21446290612220764,4.369128227233887
0.032217178493738174,-3.5928945541381836
0.25968581438064575,3.250415802001953
0.10131261497735977,-7.001081466674805
0.07730215787887573,-5.44222354888916
0.06744775921106339,-1.2685775756835938
0.06322238594293594,-15.788066864013672
0.09902162104845047,-23.773462295532227
0.07486408203840256,14.024733543395996
0.2460622489452362,-2.1434032917022705
0.271218478679657,-9.191370964050293
0.21324503421783447,3.0946271419525146
0.07877972722053528,0.6170845031738281
0.07483450323343277,-2.78977632522583
