s,t,x
0.17057915031909943,-3.7423713207244873,-3.1530063152313232
0.14307457208633423,2.3218300342559814,2.8530266284942627
0.19316042959690094,6.499979019165039,7.012056350708008
0.09210062772035599,-2.5077035427093506,-1.9480130672454834
0.075367271900177,-0.5889474153518677,-0.0919148176908493
0.10410753637552261,7.091662883758545,7.508223533630371
0.11928743869066238,-3.661459445953369,-3.220571756362915
0.10436605662107468,2.313974618911743,2.776244878768921
0.08648568391799927,-6.135514736175537,-5.449624538421631
0.12709593772888184,-12.106334686279297,-11.72183609008789
0.18319185078144073,5.087416648864746,5.464489936828613
0.22591128945350647,15.11618423461914,15.485063552856445
0.1621328443288803,-3.748853921890259,-3.2627265453338623
0.2532145380973816,-4.10437536239624,-3.251262664794922
0.1858992576599121,2.455057382583618,3.0660207271575928
0.1524612456560135,-7.6802778244018555,-7.2538933753967285
0.15353265404701233,3.5326507091522217,4.345423698425293
0.133417546749115,-1.7345141172409058,-1.1487209796905518
0.24429425597190857,10.980301856994629,11.301339149475098
0.10184293240308762,2.397761583328247,2.8480913639068604
0.17680811882019043,1.079186201095581,1.53782057762146
0.11266016960144043,6.317387104034424,6.897073745727539
0.27559372782707214,-0.951188862323761,-0.2913312315940857
0.14637111127376556,-0.8044188618659973,-0.2651471793651581
0.048853058367967606,5.376527786254883,5.835989952087402
0.09892482310533524,21.17055320739746,21.79597282409668
0.19907459616661072,12.209365844726562,12.763825416564941
0.2620234489440918,0.2581884264945984,0.5971345901489258
0.060572899878025055,-9.491515159606934,-9.087044715881348
0.27889007329940796,-3.008911371231079,-2.408250570297241
0.21446290612220764,3.6593618392944336,3.8691279888153076
0.032217178493738174,-4.586222171783447,-4.092894554138184
0.25968581438064575,2.3150148391723633,2.750415802001953
0.10131261497735977,-7.8762640953063965,-7.501081466674805
0.07730215787887573,-6.490589141845703,-5.94222354888916
0.06744775921106339,-2.1860804557800293,-1.7685775756835938
0.06322238594293594,-16.717342376708984,-16.288066864013672
0.09902162104845047,-24.810930252075195,-24.273462295532227
0.07486408203840256,13.083155632019043,13.524733543395996
0.2460622489452362,-2.928374767303467,-2.6434032917022705
0.271218478679657,-9.992621421813965,-9.691370964050293
0.21324503421783447,1.984955072402954,2.5946271419525146
0.07877972722053528,-0.414242148399353,0.11708450317382812
0.07483450323343277,-3.8379290103912354,-3.28977632522583
