s,t,x
0.9349731249980764,-3.3958889952600617,-1.4453445781957148
0.39162557398432396,2.9681147390578984,3.992853619163015
0.24466934010165567,-2.6102901078059446,-1.986856442902511
0.19845858021387963,-3.4089024371829444,-2.6240557505100113
0.30683000434294655,-1.7262443432511065,-0.6853895544388624
0.3684102609526839,-3.3210988435747537,-2.7208182690812412
0.2823412183229935,0.7179288911097823,1.6797341479700851
0.7754657872384978,-1.1179143568164618,0.4793634940510957
0.3357054245230978,1.5245037848089387,2.224746932304233
0.5535670385523245,-0.7974699491896639,0.10847528064220073
0.5528286986147978,-4.835559610189751,-2.630093475011855
0.9028191695276897,-0.7005590744476973,-0.4186616931229694
0.5058095689746738,5.741358867067371,8.111073354766782
0.8322604384218819,1.7862673958253423,2.0528540787777634
0.4533538314134415,-1.9979908115865679,-0.6550929857369807
0.30697244842520804,0.46696641168997655,1.284705483589192
0.505841685980123,-2.74963775286882,-0.9393007680810815
0.6009109629746843,1.586232355512095,2.6654558495393474
0.2534061001587476,2.243054263882279,2.9527379939819802
0.34861810831487205,-0.6060672290461692,0.08777923656631426
0.44872618889218613,1.8781470978218873,2.5536272563875166
0.5308126765796013,1.19212449025472,1.5903888453669044
0.24403019604919934,-0.06343293169512464,0.9850825715037974
0.39743728820795715,-0.11723588512755956,1.8003839754997562
1.0,-0.3086126108808167,0.427534667405634
0.4499070364823748,3.446030086483129,4.5201008686180515
0.7750058284348689,-0.9587062809826666,1.4363461577713368
1.0,1.3657668769229458,2.600300079194827
0.3176285640165426,0.6417356520024173,1.5728277181804173
0.3934646658331182,2.136370481741742,3.5337910364301073
0.4271293474902577,1.842026348329463,2.5011024604076626
0.35713559037168385,-1.1314713138926242,-0.1270169585562078
0.3825242733071898,-2.44469747553196,-1.0271483105012393
0.8797477404012876,1.3981230682805397,3.9137929063691996
0.7996729180682886,1.3633112096578943,0.8250870100972287
0.20715109486942054,1.4570158318965114,2.203782964941095
0.7051427258312314,1.513000128724916,2.1543662403783843
0.514056340159829,-2.82091521640416,-2.2343105461916974
0.6035506617763234,3.220313638294101,4.642198807354112
0.4906164947525329,0.3924243774385607,0.2811688029293342
0.7483155803934003,0.6143033622926622,2.907363154745739
0.262176438640724,1.5908757575028372,2.390548870558741
0.6505200676466738,-0.8120059453926971,0.07449914264032212
0.3204165015223208,1.7530542537851006,2.778223425473256
0.4212983008769499,1.7122703398290955,3.09979188747535
0.519757712851595,5.671563974057247,6.880996773002004
0.4276488327853422,-0.233199628028379,1.233147218281375
0.5270607671100437,1.228407493484508,2.2074448472504353
0.6081523960652069,-0.6147996503737084,0.8437644093893983
0.8611880434998557,-2.2968560177385604,-1.8312841339526313
1.0,-1.5124927622167108,-0.6677224581946511
0.08240522173109908,-0.7235515724664097,0.3411287265515526
0.7014685379516021,0.4242456453031075,1.3414311708165623
0.5883873526517558,-0.7870359962077839,0.5765819533654852
0.34413698331172105,-0.8676806646111075,-0.2253280803765113
0.33707965677576734,0.27550830773911067,1.2522811406843528
0.43027320909986494,0.3153825686480837,1.6040998151285408
0.24408666899260564,-4.541199704243015,-3.811725914686752
0.4593890458038271,-0.019547680526567208,1.2961409533077493
0.3142596597139541,0.2706633058603186,1.6063324656885438
0.8910532796192917,0.9098073686572892,1.4692644341931795
1.0,-0.6395752397062159,-0.846250201201132
0.6526430107619431,-1.1930906145246252,0.243457628819384
0.5596815691811503,0.925404022329549,0.8582688930724662
0.4800861746709802,0.3311914146135381,0.8944265728657328
0.12996054540158777,-3.618579968721392,-2.501425021821909
0.6257056209756794,1.8019560127677376,2.512127713795584
0.5429643441954827,1.0319239203376125,2.460472499902227
0.9753180914583277,-0.6611493281588994,0.013056409463448881
