s,x
0.17057915031909943,32.5363655090332
0.14307457208633423,-3.345353603363037
0.19316042959690094,3.2929022312164307
0.09210062772035599,-2.5415470600128174
0.075367271900177,2.77034854888916
0.10410753637552261,-3.6580262184143066
0.11928743869066238,29.44926643371582
0.10436605662107468,-5.0421929359436035
0.08648568391799927,-0.7110580205917358
0.12709593772888184,0.4985387623310089
0.18319185078144073,-2.8892481327056885
0.22591128945350647,10.233113288879395
0.1621328443288803,1.6142982244491577
0.2532145380973816,22.716506958007812
0.1858992576599121,-1.6852495670318604
0.1524612456560135,-4.258864879608154
0.15353265404701233,-0.503276526927948
0.133417546749115,8.170610427856445
0.24429425597190857,-11.294543266296387
0.10184293240308762,-1.62101411819458
0.17680811882019043,-9.381592750549316
0.11266016960144043,-2.3076698780059814
0.27559372782707214,6.914766788482666
0.14637111127376556,-0.8112899661064148
0.048853058367967606,19.66705322265625
0.09892482310533524,0.3979485332965851
0.19907459616661072,-8.431862831115723
0.2620234489440918,2.9811158180236816
0.060572899878025055,-12.716670989990234
0.27889007329940796,-2.9608888626098633
0.21446290612220764,-5.540452480316162
0.032217178493738174,-3.562457799911499
0.25968581438064575,17.078907012939453
0.10131261497735977,-5.575886249542236
0.07730215787887573,-4.410292148590088
0.06744775921106339,7.149605751037598
0.06322238594293594,21.715667724609375
0.09902162104845047,-10.68132495880127
0.07486408203840256,-13.347456932067871
0.2460622489452362,-0.8669528961181641
0.271218478679657,1.1697967052459717
0.21324503421783447,10.678386688232422
0.07877972722053528,3.6245462894439697
0.07483450323343277,9.502614974975586
