var,u,r,c,val,id
R,,,,3,
C,,,,3,
U,,,,2774,
sigmanu,,,,0.3,
alpha,,,0,0.28,
alpha,,,1,0.2,
alpha,,,2,-0.48,
beta,,0,0,-0.15,
beta,,0,1,-0.43,
beta,,0,2,0.94,
beta,,1,0,0.01,
beta,,1,1,0.49,
beta,,1,2,-1.23,
beta,,2,0,0.14,
beta,,2,1,-0.06,
beta,,2,2,0.3,
nu,0,0,0,0.2654340909486941,
nu,0,0,1,-0.3198622274372817,
nu,0,0,2,0.046055650594632125,
nu,0,1,0,-0.18998238266025289,
nu,0,1,1,-0.3782773967158316,
nu,0,1,2,-0.21808531861962321,
nu,0,2,0,-0.005989425272328819,
nu,0,2,1,0.0630899670305084,
nu,0,2,2,0.2188435021068617,
nu,1,0,0,-0.04809336697285024,
nu,1,0,1,0.3033567622398056,
nu,1,0,2,-0.07280381473765729,
nu,1,1,0,-0.23190338318874543,
nu,1,1,1,-0.4785544464234921,
nu,1,1,2,-0.20610110821306393,
nu,1,2,0,0.4464222947432017,
nu,1,2,1,0.15599959895368137,
nu,1,2,2,-0.2858656919109852,
nu,2,0,0,-0.027522522272449168,
nu,2,0,1,0.16689683173449316,
nu,2,0,2,-0.0028338833677523656,
nu,2,1,0,-0.365306333732061,
nu,2,1,1,-0.37963959240854717,
nu,2,1,2,-0.3358605549081375,
nu,2,2,0,-0.5239214711184726,
nu,2,2,1,0.3123037371100527,
nu,2,2,2,0.19617734902052425,
nu,3,0,0,0.044464633646430246,
nu,3,0,1,-0.3438327669592804,
nu,3,0,2,0.5618329130566024,
nu,3,1,0,-0.09297449227252401,
nu,3,1,1,0.07205407021134747,
nu,3,1,2,0.11071342104118553,
nu,3,2,0,-0.05616065798927661,
nu,3,2,1,-0.94358888193694,
nu,3,2,2,-0.03411938327279179,
nu,4,0,0,0.5088607441543185,
nu,4,0,1,-0.19956104416144987,
nu,4,0,2,-0.17616677950796367,
nu,4,1,0,0.8496312502533439,
nu,4,1,1,-0.5883725052429991,
nu,4,1,2,0.06627731153169658,
nu,4,2,0,-0.4142809955576302,
nu,4,2,1,-0.616425305231407,
nu,4,2,2,0.014272966155072064,
nu,5,0,0,-0.11567063927801105,
nu,5,0,1,-0.08251047575764842,
nu,5,0,2,0.2659768890273737,
nu,5,1,0,0.04340070442812994,
nu,5,1,1,0.32225151547742037,
nu,5,1,2,-0.3386395919399834,
nu,5,2,0,-0.028130574414939657,
nu,5,2,1,0.29950307383533775,
nu,5,2,2,-0.024786502395429733,
nu,6,0,0,0.05475958475405096,
nu,6,0,1,0.28527114374807777,
nu,6,0,2,-0.17362308255235104,
nu,6,1,0,-1.0438905724712964,
nu,6,1,1,0.2248464990058503,
nu,6,1,2,-0.16816656422961662,
nu,6,2,0,0.02227404442039549,
nu,6,2,1,0.5980937181409336,
nu,6,2,2,0.13495960195337814,
nu,7,0,0,0.46594361695558784,
nu,7,0,1,-0.2674036817983331,
nu,7,0,2,-0.13396311969405805,
nu,7,1,0,-0.2103691183697362,
nu,7,1,1,0.09787673888626847,
nu,7,1,2,-0.26215920659702285,
nu,7,2,0,0.11823809996215451,
nu,7,2,1,0.2674551246414305,
nu,7,2,2,0.3519466547495767,
nu,8,0,0,-0.22697240004377153,
nu,8,0,1,0.11060193557272802,
nu,8,0,2,-0.051796104253752695,
nu,8,1,0,0.29253610355432347,
nu,8,1,1,0.12493625898351057,
nu,8,1,2,-0.14959541506264729,
nu,8,2,0,-0.14264094597316823,
nu,8,2,1,0.08590321899530345,
nu,8,2,2,-0.20623431705186684,
nu,9,0,0,-0.17257326138746068,
nu,9,0,1,-0.17756470776494887,
nu,9,0,2,0.1858527788913289,
nu,9,1,0,-0.44618852913912793,
nu,9,1,1,0.4088047142412887,
nu,9,1,2,0.12564573762584352,
nu,9,2,0,0.10302446342927118,
nu,9,2,1,-0.42000094003430893,
nu,9,2,2,-0.0710255341070522,
nu,10,0,0,0.06213007970968851,
nu,10,0,1,-0.035182180329574375,
nu,10,0,2,-0.005231022235379079,
nu,10,1,0,-0.0729513929305954,
nu,10,1,1,-0.13182670908205646,
nu,10,1,2,0.8143398049805521,
nu,10,2,0,0.12939064633450303,
nu,10,2,1,-0.1096887980107514,
nu,10,2,2,-0.15936995566460915,
nu,11,0,0,-0.04022534772970482,
nu,11,0,1,0.40928173572706794,
nu,11,0,2,0.0698311605523152,
nu,11,1,0,0.3319337649961882,
nu,11,1,1,0.25582064387755254,
nu,11,1,2,-0.45585790653557323,
nu,11,2,0,0.3064855759661621,
nu,11,2,1,0.33447571558263356,
nu,11,2,2,-0.16679694100965586,
nu,12,0,0,0.15995061262509172,
nu,12,0,1,-0.056362424844719206,
nu,12,0,2,0.11981057671794915,
nu,12,1,0,-0.202826233854119,
nu,12,1,1,-0.061061585173941946,
nu,12,1,2,0.328153312107645,
nu,12,2,0,0.01602575828387126,
nu,12,2,1,0.004028250830781094,
nu,12,2,2,-0.4621853381816458,
nu,13,0,0,-0.14457262662132012,
nu,13,0,1,0.22869628303730408,
nu,13,0,2,0.06503768808529031,
nu,13,1,0,0.24991492877983856,
nu,13,1,1,0.2626256097404567,
nu,13,1,2,0.07894269557506006,
nu,13,2,0,-0.121598663670754,
nu,13,2,1,-0.021813706138527386,
nu,13,2,2,-0.04195685201059535,
nu,14,0,0,0.23579863780511065,
nu,14,0,1,-0.6170571495264487,
nu,14,0,2,0.39390877250438083,
nu,14,1,0,0.38850910209363043,
nu,14,1,1,0.028040941403525865,
nu,14,1,2,-0.194639773540092,
nu,14,2,0,-0.2037287653947084,
nu,14,2,1,-0.025133841719151104,
nu,14,2,2,-0.39249531142714916,
nu,15,0,0,-0.4252192010503979,
nu,15,0,1,0.18574769070614935,
nu,15,0,2,-0.2067309622881931,
nu,15,1,0,-0.1235372657656859,
nu,15,1,1,-0.3338604897572585,
nu,15,1,2,-0.11760748647594044,
nu,15,2,0,-0.1356890233064318,
nu,15,2,1,0.32790785668258543,
nu,15,2,2,-0.04917546679236018,
nu,16,0,0,0.6592928115969944,
nu,16,0,1,0.04095355133085671,
nu,16,0,2,0.2682724571846098,
nu,16,1,0,-0.5899256373374138,
nu,16,1,1,0.4459454281918349,
nu,16,1,2,-0.059476646426797064,
nu,16,2,0,-0.5038551562330222,
nu,16,2,1,0.41589602210664733,
nu,16,2,2,-0.03965250310986479,
nu,17,0,0,0.4351527724338743,
nu,17,0,1,0.03504001211002017,
nu,17,0,2,0.008971669825668327,
nu,17,1,0,0.2560858540208585,
nu,17,1,1,0.2725466006635624,
nu,17,1,2,-0.33271464115726346,
nu,17,2,0,-0.18736149736817428,
nu,17,2,1,0.17958350397240785,
nu,17,2,2,0.1142127263085086,
nu,18,0,0,-0.030910493922273824,
nu,18,0,1,-0.38606704084682114,
nu,18,0,2,0.42435139346582007,
nu,18,1,0,0.13418542357148233,
nu,18,1,1,-0.062071510276957065,
nu,18,1,2,0.34519750944377603,
nu,18,2,0,0.29996068818488275,
nu,18,2,1,0.38843067871371206,
nu,18,2,2,0.2413189062073247,
nu,19,0,0,0.27216274858043044,
nu,19,0,1,-0.06456405948329835,
nu,19,0,2,0.15343281395804587,
nu,19,1,0,0.24231946929335346,
nu,19,1,1,-0.3998247560821264,
nu,19,1,2,0.21255969794795648,
nu,19,2,0,-0.20054147553699608,
nu,19,2,1,-0.2477347601205368,
nu,19,2,2,0.09036105394607918,
nu,20,0,0,-0.2671190814125447,
nu,20,0,1,0.15728555056862376,
nu,20,0,2,-0.47886359526262634,
nu,20,1,0,-0.09657604654522282,
nu,20,1,1,-0.31822733091820943,
nu,20,1,2,-0.46547866933195436,
nu,20,2,0,-0.09442347564881803,
nu,20,2,1,0.07615936720855346,
nu,20,2,2,-0.30593127464254427,
nu,21,0,0,-0.2933434116605861,
nu,21,0,1,-0.1295059245677354,
nu,21,0,2,-0.6708491742350572,
nu,21,1,0,-0.08092866006939882,
nu,21,1,1,0.09899424529102041,
nu,21,1,2,-0.5256523090910203,
nu,21,2,0,-0.1485088900081485,
nu,21,2,1,0.14584143360907675,
nu,21,2,2,0.20256718138007984,
nu,22,0,0,0.4863067452849221,
nu,22,0,1,0.09239447455090283,
nu,22,0,2,0.29038573292839764,
nu,22,1,0,0.1548682622634242,
nu,22,1,1,0.4071405741561087,
nu,22,1,2,0.25457243104244376,
nu,22,2,0,-0.14869774651653145,
nu,22,2,1,-0.01627345325187761,
nu,22,2,2,0.713904707160335,
nu,23,0,0,0.22727667414792938,
nu,23,0,1,0.1870092456986528,
nu,23,0,2,0.19751805514551068,
nu,23,1,0,-0.029852238204893737,
nu,23,1,1,-0.24535706341654534,
nu,23,1,2,0.6589202302329178,
