var,u,r,c,val,id
R,,,,3,
C,,,,3,
U,,,,2774,
sigmanu,,,,0.18,
alpha,,,0,0.28,
alpha,,,1,0.2,
alpha,,,2,-0.48,
beta,,0,0,-0.15,
beta,,0,1,-0.43,
beta,,0,2,0.94,
beta,,1,0,0.01,
beta,,1,1,0.49,
beta,,1,2,-1.23,
beta,,2,0,0.14,
beta,,2,1,-0.06,
beta,,2,2,0.3,
nu,0,0,0,0.18535909852291452,
nu,0,0,1,-0.20417561838031334,
nu,0,0,2,0.05834750385631615,
nu,0,1,0,0.15502178721348991,
nu,0,1,1,0.09958290642019052,
nu,0,1,2,0.4826750298847695,
nu,0,2,0,-0.18342754642157869,
nu,0,2,1,0.15254227384221486,
nu,0,2,2,0.14694452720785395,
nu,1,0,0,-0.16975696583494546,
nu,1,0,1,0.037818337188289974,
nu,1,0,2,0.01811420761347371,
nu,1,1,0,0.11928486791963096,
nu,1,1,1,-0.06675289387676026,
nu,1,1,2,0.1349437733649168,
nu,1,2,0,-0.05246219794761803,
nu,1,2,1,-0.04587790003435642,
nu,1,2,2,-0.04052593103006796,
nu,2,0,0,0.1511418072310475,
nu,2,0,1,0.1477643420830877,
nu,2,0,2,0.2176651334445383,
nu,2,1,0,-0.1073225927591153,
nu,2,1,1,0.03610407968784113,
nu,2,1,2,-0.3821519785817893,
nu,2,2,0,-0.05633308908501278,
nu,2,2,1,-0.13076903575970392,
nu,2,2,2,-0.0067755419705016195,
nu,3,0,0,-0.10700880611936511,
nu,3,0,1,-0.11338257028728677,
nu,3,0,2,0.18618012261969108,
nu,3,1,0,0.23756832996625943,
nu,3,1,1,0.03384794748296227,
nu,3,1,2,-0.012404405706305743,
nu,3,2,0,0.057680048928822614,
nu,3,2,1,0.1816596754248202,
nu,3,2,2,0.2815135416153179,
nu,4,0,0,0.010930500546476957,
nu,4,0,1,0.0820231811029491,
nu,4,0,2,0.20224316994526803,
nu,4,1,0,0.2258896372709982,
nu,4,1,1,-0.056477749121672194,
nu,4,1,2,-0.1988356283283741,
nu,4,2,0,-0.10776872907486262,
nu,4,2,1,-0.11771023151625365,
nu,4,2,2,-0.23237066008314972,
nu,5,0,0,-0.07104917267240574,
nu,5,0,1,0.2242001317928881,
nu,5,0,2,-0.0993439362466374,
nu,5,1,0,-0.06858732940977451,
nu,5,1,1,-0.2898172389373699,
nu,5,1,2,-0.20367727177948725,
nu,5,2,0,0.04201886641538449,
nu,5,2,1,0.10048427870580368,
nu,5,2,2,-0.3251833601139453,
nu,6,0,0,-0.4164167123107061,
nu,6,0,1,-0.12403184293641306,
nu,6,0,2,0.10225558299450555,
nu,6,1,0,0.009479755272540533,
nu,6,1,1,-0.29495786606326313,
nu,6,1,2,0.08822447683793011,
nu,6,2,0,-0.14782331052915754,
nu,6,2,1,-0.08897747822449922,
nu,6,2,2,-0.12413591664492524,
nu,7,0,0,0.15721836867803182,
nu,7,0,1,0.22580189078341006,
nu,7,0,2,-0.054998929090606996,
nu,7,1,0,-0.009554233966437389,
nu,7,1,1,0.05314545330772025,
nu,7,1,2,-0.15166927655155704,
nu,7,2,0,0.12703876058419095,
nu,7,2,1,-0.10722270228772413,
nu,7,2,2,-0.192007408049033,
nu,8,0,0,0.1748921757060288,
nu,8,0,1,0.04862582538169352,
nu,8,0,2,0.055766524046171884,
nu,8,1,0,0.07071216059138903,
nu,8,1,1,0.1441641979343089,
nu,8,1,2,-0.07329029882430071,
nu,8,2,0,0.0390598136430898,
nu,8,2,1,0.2913163618621619,
nu,8,2,2,0.044765359743110356,
nu,9,0,0,-0.12400064730111895,
nu,9,0,1,-0.1486589098432946,
nu,9,0,2,0.2895129147193656,
nu,9,1,0,-0.032748770929729824,
nu,9,1,1,0.19011591617596335,
nu,9,1,2,0.09914662669973695,
nu,9,2,0,0.06675549186576862,
nu,9,2,1,-0.36063072282889236,
nu,9,2,2,0.21343470975412254,
nu,10,0,0,0.22435590688537935,
nu,10,0,1,-0.12431724153203677,
nu,10,0,2,-0.018776876348375215,
nu,10,1,0,-0.28140581060805125,
nu,10,1,1,-0.14857392710990186,
nu,10,1,2,-0.13356837464954197,
nu,10,2,0,0.07806754395197146,
nu,10,2,1,0.008694623696017645,
nu,10,2,2,0.015160096014643631,
nu,11,0,0,0.03870551564751126,
nu,11,0,1,0.005679835373765041,
nu,11,0,2,0.05675958283594873,
nu,11,1,0,0.08412428178233501,
nu,11,1,1,-0.003951113353538982,
nu,11,1,2,0.010485410566318576,
nu,11,2,0,-0.2446019150560559,
nu,11,2,1,-0.13173096708937942,
nu,11,2,2,-0.09389832122971292,
nu,12,0,0,-0.018302675268016905,
nu,12,0,1,-0.08300132280014266,
nu,12,0,2,0.0837026604036959,
nu,12,1,0,-0.010781205904083649,
nu,12,1,1,-0.0036879686235100073,
nu,12,1,2,-0.09351889697451021,
nu,12,2,0,-0.0753893282374129,
nu,12,2,1,-0.06402816616648288,
nu,12,2,2,-0.08502318505042011,
nu,13,0,0,0.019507699845820542,
nu,13,0,1,-0.20673697917943273,
nu,13,0,2,-0.19139899598283838,
nu,13,1,0,0.09093193229203268,
nu,13,1,1,-0.34880136858825855,
nu,13,1,2,0.11232742425472297,
nu,13,2,0,-0.005228954040191414,
nu,13,2,1,-0.1878954898779833,
nu,13,2,2,0.0768667880389442,
nu,14,0,0,-0.20841049346148513,
nu,14,0,1,-0.23466040006914562,
nu,14,0,2,0.08939595558524926,
nu,14,1,0,0.2085540291872643,
nu,14,1,1,-0.198244977914179,
nu,14,1,2,0.176889477703422,
nu,14,2,0,-0.07367970840071175,
nu,14,2,1,-0.012404076454997304,
nu,14,2,2,0.11564621424234084,
nu,15,0,0,-0.08484671012736875,
nu,15,0,1,0.02414115853000537,
nu,15,0,2,-0.08171368147322011,
nu,15,1,0,-0.00825701250483967,
nu,15,1,1,0.18891981885987286,
nu,15,1,2,0.11903579342819026,
nu,15,2,0,0.07401289737384364,
nu,15,2,1,0.09831249869745098,
nu,15,2,2,0.022569565930851354,
nu,16,0,0,0.11035761242319037,
nu,16,0,1,-0.2317311927358579,
nu,16,0,2,-0.0799512405426187,
nu,16,1,0,-0.0881949112093204,
nu,16,1,1,0.010726824644897937,
nu,16,1,2,-0.10819457184355574,
nu,16,2,0,0.1541203339161643,
nu,16,2,1,-0.11842441426387182,
nu,16,2,2,0.10311690849537203,
nu,17,0,0,0.10944488071952643,
nu,17,0,1,0.1077721056225433,
nu,17,0,2,0.2748260426786304,
nu,17,1,0,0.1256484403375312,
nu,17,1,1,-0.1382799694394497,
nu,17,1,2,-0.10420680069298749,
nu,17,2,0,0.0073545750673961185,
nu,17,2,1,0.10335547995635422,
nu,17,2,2,0.24619822054648283,
nu,18,0,0,-0.04793199623963451,
nu,18,0,1,0.1393087653429556,
nu,18,0,2,-0.22188481618878297,
nu,18,1,0,0.042583506262357636,
nu,18,1,1,-0.11661490466628505,
nu,18,1,2,0.036266388273928474,
nu,18,2,0,-0.09602899050010494,
nu,18,2,1,0.0689869920391373,
nu,18,2,2,0.06166072933169242,
nu,19,0,0,0.04043037688550291,
nu,19,0,1,0.35116703573109026,
nu,19,0,2,0.03728093291342227,
nu,19,1,0,0.06710093239394012,
nu,19,1,1,-0.08313123190405408,
nu,19,1,2,-0.1970454318161141,
nu,19,2,0,0.10649499186711486,
nu,19,2,1,0.16190960690982242,
nu,19,2,2,-0.3818720996520725,
nu,20,0,0,-0.19045654381025137,
nu,20,0,1,-0.09523225078797876,
nu,20,0,2,0.023714417527130882,
nu,20,1,0,-0.15310996896205417,
nu,20,1,1,0.1638446881325537,
nu,20,1,2,0.019662853198440633,
nu,20,2,0,-0.2593481098585385,
nu,20,2,1,-0.015866967537459892,
nu,20,2,2,-0.2076454865687431,
nu,21,0,0,-0.2515855102811452,
nu,21,0,1,0.15824457693698518,
nu,21,0,2,-0.0504250366120087,
nu,21,1,0,0.1124845097321658,
nu,21,1,1,-0.1512485341458683,
nu,21,1,2,0.17311530907427475,
nu,21,2,0,0.021799834078722047,
nu,21,2,1,0.005057350552898576,
nu,21,2,2,0.2049603778643841,
nu,22,0,0,-0.006779803513256272,
nu,22,0,1,0.09801273597182242,
nu,22,0,2,-0.20997144460191985,
nu,22,1,0,0.16617286909220552,
nu,22,1,1,-0.01405964094149087,
nu,22,1,2,0.25625425633507937,
nu,22,2,0,-0.016238375651420056,
nu,22,2,1,-0.16658135472159608,
nu,22,2,2,-0.10700410192516013,
nu,23,0,0,0.1230391165140434,
nu,23,0,1,0.028460826725393462,
nu,23,0,2,0.34452655873421434,
nu,23,1,0,0.02550531100582277,
nu,23,1,1,0.14598073070455952,
nu,23,1,2,-0.0706739199998323,
